sender_id,receiver_id,distance_m,delivery_cnt,pdr,100pct,any_del
27,7,254.153,300,1.0,True,True
27,8,425.129,287,0.95667,False,True
27,9,103.095,300,1.0,True,True
27,10,48.331,300,1.0,True,True
27,11,438.266,293,0.97667,False,True
27,12,316.336,298,0.99333,False,True
27,13,373.201,295,0.98333,False,True
27,14,475.904,289,0.96333,False,True
27,15,420.175,287,0.95667,False,True
27,16,613.754,258,0.86,False,True
27,17,457.989,291,0.97,False,True
27,18,370.066,296,0.98667,False,True
27,19,245.744,298,0.99333,False,True
27,20,505.536,284,0.94667,False,True
27,21,426.148,292,0.97333,False,True
27,22,312.526,298,0.99333,False,True
27,23,317.985,297,0.99,False,True
27,24,363.393,297,0.99,False,True
27,25,379.603,295,0.98333,False,True
27,26,108.454,300,1.0,True,True
27,28,181.128,300,1.0,True,True
27,29,270.165,299,0.99667,False,True
27,30,484.444,283,0.94333,False,True
27,31,93.24,300,1.0,True,True
27,32,476.127,286,0.95333,False,True
27,33,458.342,274,0.91333,False,True
27,34,434.872,293,0.97667,False,True
27,35,428.263,286,0.95333,False,True
27,36,469.422,286,0.95333,False,True
27,37,166.318,300,1.0,True,True
27,38,452.763,288,0.96,False,True
27,39,369.061,296,0.98667,False,True
27,40,469.199,279,0.93,False,True
27,41,329.929,299,0.99667,False,True
27,42,171.013,299,0.99667,False,True
27,43,199.36,299,0.99667,False,True
27,44,472.228,282,0.94,False,True
27,45,467.653,293,0.97667,False,True
27,46,439.484,290,0.96667,False,True
27,47,548.585,271,0.90333,False,True
27,48,219.06,300,1.0,True,True
27,49,274.25,299,0.99667,False,True
27,50,384.519,292,0.97333,False,True
27,51,672.327,252,0.84,False,True
27,52,456.34,292,0.97333,False,True
27,53,197.24,300,1.0,True,True
27,54,511.895,278,0.92667,False,True
27,55,131.187,300,1.0,True,True
27,56,384.299,294,0.98,False,True
27,57,169.756,300,1.0,True,True
27,58,438.674,292,0.97333,False,True
27,59,186.967,300,1.0,True,True
27,60,534.368,291,0.97,False,True
27,61,497.96,281,0.93667,False,True
27,62,325.35,296,0.98667,False,True
27,63,531.376,273,0.91,False,True
27,64,510.611,277,0.92333,False,True
27,65,262.076,300,1.0,True,True
27,66,439.829,289,0.96333,False,True
27,67,527.381,283,0.94333,False,True
27,68,502.805,277,0.92333,False,True
27,69,479.236,286,0.95333,False,True
27,70,440.068,289,0.96333,False,True
27,71,484.885,277,0.92333,False,True
27,72,321.871,296,0.98667,False,True
27,73,274.5,299,0.99667,False,True
27,74,521.168,272,0.90667,False,True
27,75,571.491,267,0.89,False,True
27,76,440.531,289,0.96333,False,True
27,77,441.123,287,0.95667,False,True
27,78,362.609,298,0.99333,False,True
27,79,397.039,292,0.97333,False,True
27,80,308.214,299,0.99667,False,True
27,81,128.904,300,1.0,True,True
27,82,366.56,295,0.98333,False,True
27,83,360.777,299,0.99667,False,True
27,84,388.523,294,0.98,False,True
27,85,473.341,285,0.95,False,True
