Time(ms),Voltage(V),Current(mA),Power(mW),Mode
47695,5.04,101.70,512.57,7
47707,5.04,96.90,488.76,7
47720,5.05,102.40,516.92,7
47732,5.04,101.30,510.96,7
47744,5.04,103.70,522.65,7
47757,5.05,96.50,487.13,7
47769,5.04,101.30,510.96,7
47782,5.04,102.30,515.59,7
47794,5.04,101.00,509.04,7
47806,5.05,96.90,489.15,7
47819,5.04,102.50,516.60,7
47831,5.04,102.20,515.09,7
47844,5.04,102.60,517.10,7
47856,5.05,96.40,486.63,7
47868,5.04,100.90,508.54,7
47881,5.04,102.60,517.10,7
47893,5.04,101.50,511.97,7
47906,5.04,97.20,490.28,7
47918,5.04,101.50,511.15,7
47930,5.04,101.60,512.06,7
47943,5.04,101.10,509.54,7
47955,5.05,100.20,505.81,7
47968,5.04,101.40,511.06,7
47980,5.04,102.70,517.61,7
47992,5.04,97.00,489.27,7
48005,5.04,96.60,486.86,7
48017,5.04,104.10,524.66,7
48030,5.04,100.50,506.52,7
48042,5.04,97.50,491.79,7
48054,5.05,101.80,513.89,7
48067,5.04,101.30,510.55,7
48079,5.04,102.50,516.60,7
48092,5.04,97.00,489.27,7
48104,5.04,101.20,510.05,7
48116,5.04,101.40,511.06,7
48129,5.04,101.60,512.06,7
48141,5.04,97.00,489.27,7
48153,5.04,102.20,515.50,7
48166,5.04,102.00,514.08,7
48178,5.04,101.20,510.45,7
48191,5.05,97.30,491.17,7
48203,5.04,101.30,510.55,7
48216,5.04,101.20,510.45,7
48228,5.04,99.00,498.96,7
48240,5.04,95.60,482.21,7
48253,5.04,101.00,508.64,7
48265,5.04,102.00,514.08,7
48277,5.04,100.70,507.93,7
48290,5.05,99.70,503.29,7
48302,5.04,101.40,511.06,7
48315,5.04,102.20,515.50,7
48327,5.04,96.50,486.75,7
48339,5.04,101.80,513.48,7
48352,5.04,101.90,513.58,7
48364,5.04,101.20,510.05,7
48377,5.05,96.60,487.64,7
48389,5.04,101.90,513.58,7
48402,5.04,101.40,511.06,7
48414,5.04,101.80,513.07,7
48426,5.05,98.00,494.70,7
48439,5.04,100.90,508.94,7
48451,5.04,100.80,508.03,7
48464,5.04,103.10,519.62,7
48476,5.05,96.50,487.13,7
48488,5.04,101.90,513.98,7
48501,5.04,101.20,510.45,7
48513,5.04,101.20,510.45,7
48526,5.04,98.10,494.82,7
48538,5.04,101.20,510.05,7
48550,5.04,101.50,511.56,7
48563,5.04,96.90,488.76,7
48575,5.05,97.00,489.66,7
48587,5.04,101.00,509.04,7
48600,5.04,101.60,512.06,7
48612,5.05,96.60,487.64,7
48625,5.05,99.40,501.77,7
48637,5.04,101.70,512.57,7
48649,5.04,101.70,512.57,7
48662,5.04,97.70,492.80,7
48674,5.04,102.50,517.01,7
48687,5.04,101.30,510.55,7
48699,5.04,101.10,509.54,7
48711,5.05,96.50,487.13,7
48724,5.04,102.20,514.68,7
48736,5.04,101.40,511.06,7
48749,5.04,100.90,508.94,7
48761,5.04,97.20,490.28,7
48773,5.04,101.90,513.58,7
48786,5.04,101.30,510.55,7
48798,5.04,102.70,517.61,7
48811,5.04,96.40,486.24,7
48823,5.04,101.80,513.07,7
48835,5.04,102.10,514.58,7
48848,5.04,102.10,514.58,7
48860,5.05,98.60,497.73,7
48873,5.04,103.50,521.64,7
48885,5.04,101.40,511.06,7
48897,5.04,98.00,493.92,7
48910,5.04,97.00,489.27,7
48922,5.04,101.80,513.07,7
48935,5.04,101.30,510.55,7
48947,5.05,97.30,491.17,7
48959,5.05,97.50,492.18,7
48972,5.04,101.00,509.04,7
48984,5.04,101.60,512.47,7
48996,5.05,96.80,488.65,7
49009,5.05,102.90,519.44,7
49021,5.04,102.50,516.60,7
49034,5.04,101.40,511.46,7
49046,5.05,96.60,487.64,7
49058,5.04,101.30,510.96,7
49071,5.04,101.90,513.98,7
49083,5.04,101.10,509.54,7
49096,5.04,99.40,500.98,7
49108,5.04,102.30,515.59,7
49120,5.04,101.80,513.07,7
49133,5.04,101.00,509.04,7
49145,5.04,97.20,490.28,7
49158,5.04,101.50,511.56,7
49170,5.04,101.90,513.98,7
49182,5.04,101.40,511.06,7
49195,5.05,96.60,487.64,7
49207,5.04,102.70,517.61,7
49220,5.04,101.20,510.05,7
49232,5.04,99.50,501.48,7
49244,5.05,101.40,511.87,7
49257,5.04,101.30,510.55,7
49269,5.04,101.00,509.04,7
49282,5.04,97.00,489.27,7
49294,5.04,96.00,483.46,7
49306,5.04,104.60,526.77,7
49319,5.04,102.80,518.11,7
49331,5.04,96.60,487.25,7
49343,5.05,101.50,512.37,7
49356,5.04,102.00,514.08,7
49368,5.04,100.90,508.54,7
49381,5.04,99.80,503.39,7
49393,5.04,101.50,511.56,7
49405,5.04,101.30,510.55,7
49418,5.04,101.50,511.56,7
49430,5.05,97.70,493.19,7
49443,5.04,101.80,513.07,7
49455,5.04,101.60,512.47,7
49467,5.04,102.10,514.58,7
49480,5.05,99.20,500.76,7
49492,5.04,101.90,513.98,7
49505,5.04,101.00,509.04,7
49517,5.04,97.90,493.42,7
49529,5.05,97.00,489.66,7
49542,5.04,101.50,511.97,7
49554,5.04,103.50,522.05,7
49567,5.04,100.70,507.53,7
49579,5.05,99.70,503.29,7
49591,5.04,101.70,512.57,7
49604,5.04,101.10,509.54,7
49616,5.04,97.40,491.29,7
49629,5.04,104.80,527.77,7
49641,5.04,101.50,511.56,7
49653,5.04,101.10,509.95,7
49666,5.05,96.40,486.63,7
49678,5.05,100.50,507.32,7
49691,5.04,102.40,516.10,7
49703,5.04,100.30,505.51,7
49715,5.04,96.70,487.75,7
49728,5.04,102.40,516.10,7
49740,5.04,101.30,510.55,7
49753,5.04,101.40,511.46,7
49765,5.05,96.80,488.65,7
49777,5.04,101.50,511.56,7
49790,5.04,101.70,512.57,7
49802,5.04,101.10,509.95,7
49815,5.05,96.90,489.15,7
49827,5.04,101.70,512.97,7
49839,5.04,102.40,516.10,7
49852,5.04,96.80,487.87,7
49864,5.05,97.20,490.67,7
49877,5.04,101.50,511.56,7
49889,5.04,101.90,513.58,7
49901,5.05,97.00,489.66,7
49914,5.05,98.90,499.25,7
49926,5.04,101.20,510.05,7
49939,5.04,101.40,511.46,7
49951,5.04,96.30,485.74,7
49964,5.04,101.40,511.06,7
49977,5.04,102.20,515.50,7
49989,5.04,99.90,503.50,7
50002,5.05,96.40,486.63,7
50014,5.04,101.60,512.06,7
50026,5.04,102.70,517.61,7
50039,5.04,101.40,511.46,7
50051,5.05,96.50,487.13,7
50064,5.04,101.80,513.07,7
50076,5.04,101.50,511.97,7
50088,5.04,98.60,496.94,7
50101,5.05,102.60,517.92,7
50113,5.04,103.30,520.63,7
50126,5.04,101.30,510.55,7
50138,5.04,96.60,487.25,7
50150,5.04,101.60,512.06,7
50163,5.04,107.00,539.71,4
50175,5.04,105.40,531.22,4
50188,5.04,99.70,502.49,4
50200,5.04,104.80,527.77,4
50212,5.04,105.60,532.22,4
50225,5.04,104.80,527.77,4
50237,5.04,100.30,505.91,4
50250,5.04,105.70,532.31,4
50262,5.04,105.20,529.79,4
50275,5.04,104.70,527.27,4
50287,5.04,99.70,502.89,4
50299,5.04,105.50,531.30,4
50312,5.04,104.90,528.28,4
50324,5.04,104.20,524.75,4
50337,5.04,104.10,525.08,4
50349,5.04,104.50,526.26,4
50362,5.04,105.70,532.31,4
50374,5.04,100.70,507.53,4
50386,5.04,104.70,527.69,4
50399,5.04,104.50,526.26,4
50411,5.04,105.00,528.78,4
50424,5.04,99.80,502.99,4
50436,5.04,105.70,532.31,4
50449,5.04,104.30,525.25,4
50461,5.04,104.80,527.77,4
50473,5.04,100.10,504.90,4
50486,5.04,104.50,526.26,4
50498,5.04,104.90,528.28,4
50511,5.04,104.60,526.77,4
50523,5.04,99.80,503.39,4
50535,5.04,104.20,524.75,4
50548,5.03,105.00,528.36,4
50560,5.04,105.20,529.79,4
50573,5.04,100.70,507.53,4
50585,5.04,104.80,528.19,4
50598,5.04,105.20,529.79,4
50610,5.04,100.40,505.61,4
50623,5.04,105.40,531.64,4
50635,5.04,104.70,527.27,4
50647,5.04,102.20,515.09,4
50660,5.04,101.00,509.04,4
50672,5.04,104.50,526.26,4
50685,5.04,104.60,527.18,4
50697,5.04,105.20,529.79,4
50710,5.04,99.60,501.98,4
50722,5.04,104.90,528.28,4
50734,5.04,104.90,528.28,4
50747,5.03,105.90,532.89,4
50759,5.04,99.50,501.88,4
50771,5.04,105.50,531.30,4
50784,5.04,105.30,530.29,4
50796,5.04,104.70,527.27,4
50809,5.04,100.00,504.40,4
50821,5.04,104.70,527.69,4
50834,5.04,104.70,527.69,4
50846,5.04,103.20,519.72,4
50859,5.04,104.80,528.61,4
50871,5.03,105.30,529.87,4
50883,5.04,105.50,531.72,4
50896,5.04,100.20,505.01,4
50908,5.04,104.70,527.27,4
50921,5.04,104.70,527.27,4
50933,5.04,104.70,527.27,4
50946,5.04,99.80,503.39,4
50958,5.04,105.00,528.78,4
50970,5.04,104.30,525.25,4
50983,5.03,104.60,526.35,4
50995,5.04,99.70,502.49,4
51008,5.04,105.40,530.79,4
51020,5.04,104.60,526.77,4
51032,5.04,104.90,528.28,4
51045,5.04,99.60,502.38,4
51057,5.04,105.50,531.30,4
51070,5.04,105.30,530.71,4
51082,5.04,104.50,526.26,4
51094,5.04,102.30,516.00,4
51107,5.04,104.60,526.77,4
51119,5.04,104.70,527.27,4
51132,5.04,99.90,503.50,4
51144,5.04,104.90,528.28,4
51157,5.04,106.00,534.24,4
51169,5.04,104.50,526.26,4
51181,5.04,101.30,510.55,4
51194,5.04,104.80,527.77,4
51206,5.04,104.80,527.77,4
51219,5.04,106.00,533.82,4
51231,5.04,100.30,505.91,4
51244,5.04,104.60,526.77,4
51256,5.04,105.80,532.81,4
51268,5.04,104.70,527.27,4
51281,5.04,100.00,504.40,4
51293,5.04,104.10,524.66,4
51306,5.04,105.00,529.20,4
51318,5.04,104.80,527.77,4
51331,5.04,100.50,506.52,4
51343,5.04,104.60,526.77,4
51355,5.04,105.10,529.28,4
51368,5.04,100.90,508.13,4
51380,5.04,105.00,529.20,4
51393,5.04,105.10,529.28,4
51405,5.04,104.60,527.18,4
51418,5.04,100.80,508.03,4
51430,5.04,104.60,527.18,4
51442,5.04,104.90,528.28,4
51455,5.04,104.80,527.77,4
51467,5.04,100.70,507.93,4
51480,5.04,104.60,526.77,4
51492,5.04,105.10,529.28,4
51505,5.04,103.40,521.14,4
51517,5.04,99.60,502.38,4
51529,5.04,105.70,532.31,4
51542,5.04,104.60,526.77,4
51554,5.04,105.50,531.30,4
51567,5.04,99.80,502.99,4
51579,5.04,104.70,527.27,4
51591,5.04,105.10,529.28,4
51604,5.04,102.40,515.69,4
51616,5.04,104.30,526.09,4
51629,5.04,105.90,533.31,4
51641,5.04,105.10,529.28,4
51654,5.04,99.80,502.99,4
51666,5.04,105.50,531.30,4
51678,5.04,104.90,528.28,4
51691,5.04,105.00,528.78,4
51703,5.04,100.60,507.43,4
51716,5.04,104.70,527.27,4
51728,5.04,104.80,527.77,4
51741,5.04,104.50,526.26,4
51753,5.04,99.90,503.90,4
51765,5.04,104.70,527.27,4
51778,5.04,104.70,527.69,4
51790,5.04,104.80,527.77,4
51803,5.04,100.00,504.00,4
51815,5.04,105.20,529.79,4
51828,5.04,104.80,528.19,4
51840,5.04,104.60,526.77,4
51852,5.04,102.30,516.00,4
51865,5.04,105.20,530.21,4
51877,5.04,105.90,533.31,4
51890,5.04,100.10,504.10,4
51902,5.04,104.90,528.70,4
51915,5.04,105.20,529.79,4
51927,5.04,104.60,527.18,4
51939,5.04,100.20,505.41,4
51952,5.04,104.70,527.27,4
51964,5.04,105.00,528.78,4
51977,5.04,104.80,527.77,4
51989,5.04,99.50,501.88,4
52001,5.04,104.50,526.68,4
52014,5.04,104.90,528.28,4
52026,5.04,104.80,527.77,4
52039,5.04,100.30,505.91,4
52051,5.04,104.70,527.69,4
52064,5.04,104.90,528.28,4
52076,5.04,105.40,531.22,4
52088,5.04,100.20,505.41,4
52101,5.04,104.20,525.17,4
52113,5.04,105.50,531.30,4
52126,5.04,101.20,509.64,4
52138,5.04,104.70,528.11,4
52151,5.03,104.60,526.35,4
52163,5.04,104.90,528.28,4
52176,5.04,101.00,509.44,4
52188,5.04,104.30,525.25,4
52200,5.04,104.40,525.76,4
52213,5.04,104.30,525.25,4
52225,5.04,100.30,505.91,4
52238,5.04,105.40,530.79,4
52250,5.03,104.60,526.35,4
52263,5.04,103.10,519.21,4
52275,5.04,100.10,504.50,4
52287,5.04,105.40,530.79,4
52300,5.04,104.90,528.28,4
52312,5.04,100.10,504.10,4
52325,5.04,99.80,502.99,4
52337,5.04,104.30,525.25,4
52349,5.04,104.90,528.28,4
52362,5.04,102.10,514.58,4
52374,5.04,104.80,528.61,4
52387,5.04,105.60,531.80,4
52399,5.04,105.90,533.31,4
52412,5.04,99.90,503.50,4
52424,5.04,104.80,527.77,4
52436,5.04,104.80,528.19,4
52449,5.04,105.80,532.81,4
52461,5.04,100.90,508.54,4
52474,5.04,104.90,528.28,4
52486,5.04,105.20,529.79,4
52498,5.04,104.90,528.28,4
52511,5.04,100.00,504.40,4
52523,5.03,106.00,533.39,4
52536,5.04,105.60,531.80,4
52548,5.04,100.00,503.60,4
52561,5.04,100.10,504.90,4
52573,5.04,104.90,528.28,4
52585,5.04,105.40,530.79,4
52598,5.04,103.50,521.64,4
52610,5.04,103.50,522.05,4
52623,5.04,105.70,532.31,4
52635,5.04,105.00,528.78,4
52648,5.04,99.70,502.49,4
52660,5.04,105.10,529.28,4
52672,5.04,104.80,527.77,4
52685,5.04,104.60,526.77,4
52697,5.04,100.50,506.52,4
52710,5.04,104.90,528.28,4
52722,5.04,106.20,534.82,4
52734,5.04,104.60,526.77,4
52747,5.04,99.80,503.39,4
52759,5.04,104.90,528.28,4
52772,5.04,104.90,528.70,4
52784,5.04,99.90,503.10,4
52796,5.04,99.80,503.39,4
52809,5.04,105.10,529.28,4
52821,5.04,104.80,527.77,4
52834,5.04,105.20,529.79,4
52846,5.04,102.40,516.51,4
52859,5.04,106.40,535.83,4
52871,5.04,104.80,527.77,4
52883,5.04,99.70,502.09,4
52896,5.04,105.90,533.31,4
52908,5.04,104.90,528.28,4
52921,5.04,105.10,529.28,4
52933,5.04,100.90,508.54,4
52945,5.04,105.10,529.28,4
52958,5.04,108.10,544.39,4
52970,5.04,104.70,527.27,4
52983,5.04,99.80,502.99,4
52995,5.03,105.80,532.39,4
53008,5.04,105.10,529.28,4
53020,5.04,105.00,528.78,4
53032,5.04,99.60,502.38,4
53045,5.04,104.60,527.18,4
53057,5.04,105.10,529.28,4
53070,5.04,104.60,526.77,4
53082,5.04,100.30,505.91,4
53094,5.04,105.10,529.28,4
53107,5.04,106.00,533.82,4
53119,5.04,100.70,507.13,4
53132,5.04,104.90,528.70,4
53144,5.04,104.70,527.27,4
53157,5.04,105.00,528.78,4
53169,5.04,99.40,501.37,4
53181,5.03,101.80,512.26,4
53194,5.04,104.80,528.19,4
53206,5.04,104.90,528.28,4
53219,5.04,100.70,507.53,4
53231,5.03,104.70,526.85,4
53244,5.04,105.10,529.70,4
53256,5.04,104.80,527.77,4
53268,5.04,100.90,508.54,4
53281,5.04,104.90,528.70,4
53294,5.04,104.80,528.19,4
53307,5.04,101.30,510.55,4
53319,5.04,104.90,528.70,4
53332,5.04,106.10,534.32,4
53344,5.04,105.10,529.28,4
53356,5.04,100.00,504.40,4
53369,5.04,104.60,526.77,4
53381,5.03,107.70,541.95,6
53394,4.91,202.90,995.83,6
53406,5.05,97.90,494.20,6
53419,5.05,92.30,466.30,7
53431,5.06,91.80,464.14,7
53443,5.06,92.00,465.15,7
53456,5.06,87.20,441.23,7
53468,5.04,101.60,512.06,7
53480,5.04,101.40,511.06,7
53493,5.04,100.80,508.03,7
53505,5.05,99.10,500.26,7
53517,5.04,101.40,511.06,7
53530,5.04,101.40,511.06,7
53542,5.04,97.00,489.27,7
53555,5.05,96.40,486.63,7
53567,5.04,101.20,510.05,7
53579,5.04,101.30,510.55,7
53592,5.05,96.70,488.14,7
53604,5.05,100.20,505.81,7
53617,5.04,103.20,520.13,7
53629,5.04,104.90,528.70,7
53642,5.04,96.50,486.75,7
53654,5.04,102.00,514.08,7
53666,5.04,101.30,510.55,7
53679,5.04,102.50,516.60,7
53691,5.05,96.50,487.13,7
53704,5.04,102.20,515.50,7
53716,5.04,102.50,516.60,7
53728,5.04,101.40,511.06,7
53741,5.05,97.70,493.19,7
53753,5.04,102.00,514.08,7
53766,5.04,102.10,514.58,7
53778,5.04,96.90,488.38,7
53790,5.05,96.50,487.13,7
53803,5.04,101.10,509.95,7
53815,5.04,102.50,516.60,7
53828,5.05,101.00,509.85,7
53840,5.05,101.10,510.76,7
53852,5.04,103.10,519.62,7
53865,5.04,101.90,513.58,7
53877,5.04,96.80,488.26,7
53890,5.04,101.70,512.97,7
53902,5.04,101.50,511.97,7
53915,5.04,101.90,513.58,7
53927,5.05,96.70,488.14,7
53939,5.04,101.20,510.45,7
53952,5.04,101.80,513.07,7
53964,5.04,101.90,513.98,7
53977,5.05,96.60,487.64,7
53989,5.04,101.50,511.56,7
54001,5.04,101.40,511.06,7
54014,5.04,99.00,498.96,7
54026,5.05,99.40,501.77,7
54038,5.04,105.90,534.16,7
54051,5.04,102.10,514.58,7
54063,5.04,101.20,510.45,7
54076,5.05,98.50,497.23,7
54088,5.04,102.20,515.09,7
54101,5.04,101.10,509.54,7
54113,5.04,97.20,489.89,7
54125,5.04,102.70,518.02,7
54138,5.04,101.20,510.05,7
54150,5.04,102.50,516.19,7
54163,5.04,97.70,492.80,7
54175,5.04,98.70,497.45,7
54187,5.04,101.30,510.55,7
54200,5.04,101.30,510.55,7
54212,5.05,97.80,493.69,7
54225,5.04,102.50,517.01,7
54237,5.04,101.50,511.56,7
54249,5.04,101.20,510.05,7
54262,5.05,96.70,488.14,7
54274,5.04,101.70,512.57,7
54287,5.04,101.40,511.06,7
54299,5.04,101.30,510.55,7
54312,5.04,96.60,487.25,7
54324,5.04,101.40,511.46,7
54336,5.04,101.80,513.07,7
54349,5.04,99.50,501.48,7
54361,5.05,96.50,487.13,7
54374,5.04,101.60,512.06,7
54386,5.04,101.40,511.06,7
54398,5.04,96.80,488.26,7
54411,5.05,96.60,487.64,7
54423,5.04,101.70,512.57,7
54435,5.05,100.40,506.82,7
54448,5.04,97.60,492.29,7
54460,5.05,101.20,510.86,7
54473,5.04,101.60,512.06,7
54485,5.04,101.90,513.58,7
54498,5.04,97.70,492.80,7
54510,5.04,103.30,521.05,7
54522,5.04,102.10,514.99,7
54535,5.04,102.70,517.20,7
54547,5.05,97.30,491.17,7
54560,5.04,102.50,516.60,7
54572,5.04,102.40,516.10,7
54584,5.04,101.00,509.04,7
54597,5.05,96.60,487.64,7
54609,5.04,101.50,511.56,7
54622,5.04,101.30,510.96,7
54634,5.04,102.50,516.60,7
54646,5.04,96.50,486.75,7
54659,5.04,101.70,512.97,7
54671,5.04,101.70,512.97,7
54684,5.04,99.70,502.49,7
54696,5.05,101.40,511.87,7
54708,5.04,104.30,526.09,7
54721,5.04,101.80,513.07,7
54733,5.04,96.50,486.75,7
54746,5.04,101.80,513.07,7
54758,5.04,101.40,511.06,7
54771,5.04,101.90,513.58,7
54783,5.05,96.40,486.63,7
54795,5.04,101.40,510.65,7
54808,5.04,101.60,512.47,7
54820,5.04,101.40,511.06,7
54833,5.05,96.60,487.64,7
54845,5.04,101.40,511.06,7
54857,5.04,102.80,518.11,7
54870,5.04,101.40,511.46,7
54882,5.05,96.70,488.14,7
54895,5.04,101.70,512.57,7
54907,5.04,103.00,519.12,7
54919,5.04,101.60,512.47,7
54932,5.05,98.80,498.74,7
54944,5.04,102.60,517.10,7
54957,5.04,101.50,511.56,7
54969,5.04,97.00,489.27,7
54981,5.04,97.60,491.90,7
54994,5.04,101.40,511.46,7
55006,5.04,101.30,510.55,7
55019,5.05,96.50,487.13,7
55031,5.05,99.60,502.78,7
55043,5.04,102.60,517.10,7
55056,5.04,101.30,510.55,7
55068,5.05,96.70,488.14,7
55081,5.04,101.70,512.57,7
55093,5.04,101.80,513.07,7
55105,5.04,101.50,511.56,7
55118,5.05,96.60,487.64,7
55130,5.04,102.60,517.10,7
55143,5.04,103.70,522.65,7
55155,5.04,102.30,515.18,7
55168,5.05,96.40,486.63,7
55180,5.04,101.60,512.06,7
55192,5.04,101.70,512.57,7
55205,5.04,97.50,491.79,7
55217,5.05,96.40,486.63,7
55229,5.04,101.80,512.66,7
55242,5.04,101.70,512.57,7
55254,5.05,96.60,487.64,7
55267,5.04,99.20,500.36,7
55279,5.04,101.60,512.06,7
55291,5.04,101.50,511.56,7
55304,5.04,96.50,486.36,7
55316,5.04,102.40,516.51,7
55329,5.04,101.40,511.06,7
55341,5.04,103.20,520.13,7
55354,5.05,96.30,486.12,7
55366,5.04,101.20,510.05,7
55378,5.04,101.50,511.56,7
55391,5.04,102.50,516.60,7
55403,5.05,96.20,485.62,7
55416,5.04,101.90,513.58,7
55428,5.04,101.30,510.96,7
55440,5.04,101.50,511.56,7
55453,5.04,100.50,506.52,7
55465,5.04,101.40,511.06,7
55478,5.04,101.70,512.57,7
55490,5.04,101.60,512.06,7
55503,5.05,96.30,486.12,7
55515,5.04,101.20,510.45,7
55527,5.04,101.50,511.56,7
55540,5.04,98.80,497.95,7
55552,5.04,101.70,512.97,7
55565,5.04,102.40,515.69,7
55577,5.04,102.00,514.08,7
55589,5.05,96.80,488.65,7
55602,5.04,97.30,490.39,7
55614,5.04,101.60,512.06,7
55626,5.04,101.40,511.06,7
55639,5.05,96.50,487.13,7
55651,5.05,101.20,510.86,7
55664,5.04,102.70,517.61,7
55676,5.04,102.50,517.01,7
55689,5.04,96.40,486.24,7
55701,5.04,103.10,520.04,7
55713,5.04,101.40,511.06,7
55726,5.04,102.70,517.61,7
55738,5.04,96.70,487.75,7
55751,5.04,101.20,510.05,7
55763,5.04,101.70,512.57,7
55775,5.04,100.20,505.41,7
55788,5.05,96.50,487.13,7
55800,5.04,102.00,514.08,7
55813,5.04,101.30,510.55,7
55825,5.04,96.60,487.25,7
55837,5.05,96.40,486.63,7
55850,5.04,101.30,510.55,7
55862,5.04,102.30,516.00,7
55875,5.05,96.70,488.14,7
55887,5.05,102.30,516.41,7
55899,5.04,103.60,522.14,7
55912,5.04,101.90,513.58,7
55924,5.04,96.40,485.86,7
55937,5.04,101.50,511.97,7
55949,5.04,101.60,512.06,7
55961,5.04,101.60,512.47,7
55974,5.05,98.10,495.21,7
55986,5.04,101.30,510.55,7
55999,5.04,102.70,517.61,7
56011,5.04,101.70,512.57,7
56023,5.05,96.60,487.64,7
56036,5.04,101.40,511.46,7
56048,5.04,101.70,512.97,7
56061,5.04,97.30,490.39,7
56073,5.05,96.50,487.13,7
56085,5.04,101.80,513.07,7
56098,5.04,104.60,527.60,7
56110,5.04,103.90,523.66,7
56123,5.05,100.10,505.30,7
56135,5.04,102.40,515.69,7
56148,5.04,101.40,511.46,7
56160,5.04,97.10,489.38,7
56172,5.04,101.70,512.97,7
56185,5.04,101.60,512.47,7
56197,5.04,101.30,510.55,7
56210,5.05,97.60,492.68,7
56222,5.04,99.80,502.99,7
56234,5.04,101.10,509.54,7
56247,5.04,101.50,511.56,7
56259,5.05,96.50,487.13,7
56272,5.04,102.00,514.08,7
56284,5.04,101.30,510.96,7
56296,5.04,101.60,512.06,7
56309,5.04,98.70,497.84,7
56321,5.04,103.00,519.53,7
56334,5.04,101.70,512.16,7
56346,5.04,101.90,513.58,7
56358,5.05,97.50,492.18,7
56371,5.04,101.70,512.57,7
56383,5.04,102.50,516.60,7
56396,5.04,97.90,493.42,7
56408,5.05,96.80,488.65,7
56420,5.04,101.50,511.56,7
56433,5.04,101.50,511.97,7
56445,5.05,96.60,487.64,7
56457,5.04,101.60,512.47,7
56470,5.04,104.10,525.08,7
56482,5.04,103.40,521.14,7
56495,5.04,97.60,492.29,7
56507,5.04,101.40,511.46,7
56520,5.04,101.30,510.55,7
56532,5.04,101.90,513.58,7
56544,5.05,97.30,491.17,7
56557,5.04,101.50,511.56,7
56569,5.04,101.20,510.05,7
56582,5.04,101.90,513.58,7
56594,5.04,96.60,487.25,7
56606,5.04,101.80,513.07,7
56619,5.04,101.90,513.98,7
56632,5.04,99.50,501.88,7
56645,5.05,101.60,512.88,7
56657,5.04,104.70,527.69,7
56670,5.04,102.40,516.51,7
56682,5.05,97.40,491.68,7
56694,5.04,101.70,512.97,7
56707,5.04,101.70,512.57,7
56719,5.04,101.30,510.96,7
56732,5.05,96.70,488.14,7
56744,5.04,101.30,510.55,7
56756,5.04,101.50,511.56,7
56769,5.04,101.70,512.57,7
56781,5.05,96.30,486.12,7
56794,5.04,101.30,510.15,7
56806,5.04,101.90,513.98,7
56818,5.04,96.60,486.86,7
56831,5.05,96.60,487.64,7
56843,5.04,101.30,510.96,7
56856,5.04,101.90,513.58,7
56868,5.04,103.90,524.07,7
56880,5.05,99.60,502.78,7
56893,5.04,101.60,512.06,7
56905,5.04,102.50,516.60,7
56918,5.04,96.20,485.23,7
56930,5.04,101.50,511.97,7
56942,5.04,102.00,514.49,7
56955,5.04,102.30,515.59,7
56967,5.05,96.60,487.64,7
56980,5.05,100.40,506.82,7
56992,5.04,102.90,518.62,7
57004,5.04,101.50,511.56,7
57017,5.06,87.20,441.23,7
57029,5.04,105.60,531.80,5
57042,5.04,104.40,525.76,5
57054,5.04,105.00,528.78,5
57067,5.04,99.40,501.37,5
57079,5.04,104.70,527.27,5
57091,5.04,106.00,533.82,5
57104,5.04,103.80,522.74,5
57116,5.04,100.10,504.90,5
57129,5.04,104.50,526.26,5
57141,5.04,105.00,528.78,5
57153,5.04,100.50,506.12,5
57166,5.04,100.00,504.40,5
57178,5.04,104.50,526.26,5
57191,5.04,104.70,527.27,5
57203,5.04,100.40,506.42,5
57216,5.04,101.80,512.66,5
57228,5.04,104.40,525.76,5
57240,5.04,104.60,526.77,5
57253,5.04,99.20,499.97,5
57265,5.04,104.70,528.11,5
57278,5.04,104.70,527.27,5
57290,5.04,104.60,526.77,5
57303,5.04,100.00,504.40,5
57315,5.04,105.10,529.70,5
57327,5.04,105.10,529.70,5
57340,5.04,104.20,524.75,5
57352,5.04,99.70,502.89,5
57365,5.04,105.60,531.80,5
57377,5.04,104.30,525.25,5
57390,5.04,102.90,518.62,5
57402,5.04,104.80,528.19,5
57414,5.04,104.50,526.26,5
57427,5.04,105.70,532.31,5
57439,5.04,100.80,507.63,5
57452,5.04,104.20,524.75,5
57464,5.04,104.60,527.18,5
57477,5.04,104.40,525.76,5
57489,5.04,99.80,503.39,5
57501,5.04,105.70,532.31,5
57514,5.04,104.60,526.77,5
57526,5.04,104.50,526.26,5
57539,5.04,99.80,503.39,5
57551,5.04,104.70,527.69,5
57564,5.04,104.50,526.26,5
57576,5.04,104.70,527.27,5
57588,5.04,99.50,501.88,5
57601,5.04,104.50,526.68,5
57613,5.04,104.70,527.27,5
57626,5.04,104.90,528.28,5
57638,5.04,102.20,515.50,5
57650,5.04,104.70,527.27,5
57663,5.04,104.50,526.26,5
57675,5.04,99.80,502.99,5
57688,5.04,99.30,500.47,5
57700,5.04,104.60,527.18,5
57712,5.04,104.80,528.19,5
57725,5.04,100.90,508.94,5
57737,5.04,103.10,520.04,5
57750,5.04,104.40,526.18,5
57762,5.04,104.90,528.28,5
57775,5.04,99.90,503.90,5
57787,5.04,104.60,526.77,5
57799,5.04,104.80,527.77,5
57812,5.04,105.70,532.31,5
57824,5.04,100.20,505.41,5
57837,5.04,105.20,530.21,5
57849,5.04,105.50,531.30,5
57861,5.04,105.40,531.22,5
57874,5.04,100.80,508.44,5
