Time(ms),Voltage(V),Current(mA),Power(mW),Mode
52054,5.05,95.80,483.60,1
52067,5.05,95.80,483.98,1
52079,5.05,95.50,482.08,1
52091,5.05,95.90,484.49,1
52104,5.05,95.40,481.96,1
52116,5.05,95.80,483.60,1
52128,5.05,95.80,483.98,1
52141,5.05,95.50,482.47,1
52153,5.05,95.50,482.08,1
52165,5.05,96.80,488.65,1
52178,5.05,95.50,482.08,1
52190,5.05,95.50,482.08,1
52202,5.05,95.20,480.95,1
52215,5.05,95.80,483.98,1
52227,5.05,96.30,486.51,1
52239,5.05,96.50,487.13,1
52252,5.05,95.30,481.46,1
52264,5.05,95.90,484.49,1
52276,5.05,95.70,483.09,1
52289,5.05,99.00,500.15,1
52301,5.05,96.60,487.64,1
52313,5.05,95.90,484.49,1
52326,5.05,95.70,483.48,1
52338,5.05,95.60,482.59,1
52350,5.05,97.30,491.17,6
52363,5.07,86.40,437.88,6
52375,5.05,93.30,471.35,6
52387,5.05,95.90,484.49,2
52400,5.05,95.90,484.49,2
52412,5.05,96.20,486.00,2
52424,5.05,96.90,489.15,2
52437,5.05,95.90,484.10,2
52449,5.05,96.70,488.14,2
52461,5.05,95.70,483.48,2
52474,5.05,97.20,491.05,2
52486,5.05,95.90,484.10,2
52498,5.05,95.90,484.49,2
52511,5.05,95.90,484.49,2
52523,5.05,95.80,483.98,2
52535,5.05,95.70,483.48,2
52548,5.05,97.30,491.17,2
52560,5.05,96.00,484.61,2
52572,5.05,95.80,483.60,2
52585,5.05,96.90,489.54,2
52597,5.05,95.90,484.49,2
52609,5.05,97.60,492.68,2
52622,5.05,95.60,482.97,2
52634,5.05,96.10,485.11,2
52646,5.05,96.70,488.53,2
52659,5.05,96.60,487.64,2
52671,5.05,95.50,482.47,2
52683,5.05,96.30,486.51,2
52696,5.05,96.10,485.50,2
52709,5.05,96.00,484.99,2
52721,5.04,99.00,499.36,2
52734,5.05,96.70,488.53,2
52746,5.05,96.30,486.51,2
52758,5.05,97.40,491.68,2
52771,5.05,95.80,483.60,2
52783,5.05,96.90,489.54,2
52795,5.05,96.30,486.51,2
52808,5.05,95.60,482.97,2
52820,5.05,95.70,483.48,2
52832,5.05,96.20,486.00,2
52845,5.05,96.20,486.00,2
52857,5.05,95.80,483.60,2
52869,5.05,95.90,484.49,2
52882,5.05,97.20,491.05,2
52894,5.05,96.00,484.99,2
52906,5.05,95.90,484.49,2
52919,5.05,96.00,484.61,2
52931,5.05,96.20,485.62,2
52943,5.05,96.10,485.50,2
52956,5.05,96.90,489.15,2
52968,5.05,96.50,487.52,2
52980,5.05,96.20,486.00,2
52993,5.05,96.40,487.01,2
53005,5.05,96.40,486.63,2
53017,5.05,97.50,492.57,2
53030,5.05,96.20,486.00,2
53042,5.05,96.00,484.99,2
53054,5.05,95.60,482.97,2
53067,5.05,97.00,489.66,2
53079,5.05,95.90,484.49,2
53091,5.05,96.40,486.63,2
53104,5.05,96.20,486.00,2
53116,5.05,95.80,483.98,2
53128,5.05,95.80,483.60,2
53141,5.05,97.30,491.56,2
53153,5.05,96.10,485.50,2
53165,5.05,96.30,486.51,2
53178,5.04,99.30,500.87,2
53190,5.05,96.70,488.53,2
53202,5.05,96.40,487.01,2
53215,5.05,96.20,486.00,2
53227,5.05,96.20,486.00,2
53239,5.05,95.80,483.98,2
53252,5.05,95.30,481.46,2
53264,5.05,96.50,487.52,2
53276,5.05,96.20,486.00,2
53289,5.05,95.60,482.97,2
53301,5.05,96.10,485.11,2
53313,5.05,96.30,486.51,2
53326,5.04,96.50,486.75,2
53338,5.05,96.00,484.99,2
53350,5.05,95.80,483.98,2
53363,5.05,96.30,486.12,2
53375,5.05,96.50,487.13,2
53387,5.05,95.70,483.48,2
53400,5.05,96.30,486.51,2
53412,5.05,97.20,490.67,2
53424,5.05,95.90,484.49,2
53437,5.05,95.90,484.49,2
53449,5.05,97.20,490.67,2
53461,5.05,96.00,484.99,2
53474,5.05,96.30,486.12,2
53486,5.05,95.80,483.98,2
53498,5.05,96.50,487.13,2
53511,5.05,96.70,488.53,2
53523,5.05,96.10,485.11,2
53535,5.05,95.70,483.09,2
53548,5.05,95.80,483.98,2
53560,5.05,96.10,485.11,2
53572,5.05,95.60,482.59,2
53585,5.05,96.30,486.12,2
53597,5.05,96.10,485.11,2
53609,5.05,96.50,487.52,2
53622,5.05,95.80,483.98,2
53634,5.05,95.90,484.10,2
53646,5.05,96.00,484.99,2
53659,5.05,96.10,485.11,2
53671,5.05,96.20,486.00,2
53683,5.05,96.70,488.53,2
53696,5.05,96.20,486.00,2
53708,5.05,96.70,488.53,2
53720,5.05,96.10,485.50,2
53733,5.05,96.10,485.50,2
53745,5.05,96.60,488.02,2
53757,5.05,96.60,488.02,2
53770,5.05,96.00,484.61,2
53782,5.05,96.70,488.53,2
53794,5.05,96.20,485.62,2
53807,5.05,95.90,484.49,2
53819,5.05,95.90,484.10,2
53831,5.05,97.20,490.67,2
53844,5.05,96.30,486.12,2
53856,5.05,96.10,485.11,2
53868,5.05,96.00,484.99,2
53881,5.05,96.10,485.11,2
53893,5.05,96.40,486.63,2
53905,5.05,96.20,485.62,2
53918,5.05,95.90,484.49,2
53930,5.05,96.10,485.11,2
53942,5.05,96.30,486.12,2
53955,5.05,95.60,482.59,2
53967,5.05,95.80,483.60,2
53979,5.05,92.80,468.45,6
53992,5.05,94.70,478.42,6
54004,5.05,95.80,483.98,3
54016,5.05,96.10,485.50,3
54029,5.05,96.00,484.61,3
54041,5.05,96.80,489.03,3
54053,5.05,95.70,483.48,3
54066,5.05,96.00,484.99,3
54078,5.05,96.10,485.50,3
54090,5.05,96.60,487.64,3
54103,5.05,96.30,486.51,3
54115,5.05,95.80,483.60,3
54127,5.05,96.10,485.11,3
54140,5.05,95.60,482.97,3
54152,5.05,95.50,482.47,3
54164,5.05,96.10,485.11,3
54177,5.05,96.00,484.61,3
54189,5.05,95.60,482.97,3
54201,5.05,95.50,482.47,3
54214,5.05,96.80,488.65,3
54226,5.05,96.00,484.99,3
54238,5.05,96.00,484.99,3
54251,5.05,95.80,483.60,3
54263,5.05,96.00,484.99,3
54275,5.05,95.70,483.48,3
54288,5.05,96.40,486.63,3
54300,5.05,96.20,485.62,3
54312,5.05,95.80,483.98,3
54325,5.05,95.80,483.98,3
54337,5.05,95.60,482.59,3
54349,5.05,97.00,489.66,3
54362,5.05,95.70,483.09,3
54374,5.05,95.60,482.97,3
54386,5.05,95.80,483.98,3
54399,5.05,96.20,485.62,3
54411,5.05,96.60,488.02,3
54423,5.05,95.90,484.10,3
54436,5.05,96.30,486.51,3
54448,5.05,96.10,485.50,3
54460,5.05,95.90,484.10,3
54473,5.05,96.50,487.52,3
54485,5.05,95.60,482.97,3
54497,5.05,96.20,485.62,3
54510,5.05,95.80,483.98,3
54522,5.05,95.90,484.10,3
54534,5.05,96.20,486.00,3
54547,5.05,96.00,484.61,3
54559,5.05,95.80,483.98,3
54571,5.05,95.50,482.47,3
54584,5.05,96.50,487.52,3
54596,5.05,96.60,488.02,3
54608,5.05,96.10,485.11,3
54621,5.05,95.30,481.46,3
54633,5.05,96.00,484.61,3
54645,5.05,96.10,485.11,3
54658,5.05,96.00,484.61,3
54670,5.05,95.90,484.49,3
54682,5.05,96.30,486.12,3
54695,5.05,96.00,484.99,3
54707,5.05,96.00,484.99,3
54719,5.05,95.80,483.98,3
54732,5.05,96.10,485.11,3
54744,5.05,96.20,486.00,3
54756,5.05,95.50,482.08,3
54769,5.05,95.80,483.98,3
54781,5.05,96.80,488.65,3
54793,5.05,96.60,487.64,3
54806,5.05,95.90,484.10,3
54818,5.05,95.40,481.58,3
54830,5.05,96.10,485.50,3
54843,5.05,96.40,486.63,3
54855,5.05,95.30,481.46,3
54867,5.05,95.70,483.09,3
54880,5.05,95.70,483.09,3
54892,5.05,96.50,487.52,3
54904,5.05,95.60,482.97,3
54917,5.05,95.70,483.48,3
54929,5.05,96.00,484.99,3
54941,5.05,96.00,484.61,3
54954,5.05,96.00,484.61,3
54966,5.05,95.90,484.49,3
54978,5.05,95.80,483.60,3
54991,5.05,95.70,483.48,3
55003,5.05,95.80,483.60,3
55015,5.05,95.90,484.49,3
55028,5.05,96.00,484.61,3
55040,5.05,95.40,481.58,3
55052,5.05,95.70,483.48,3
55065,5.05,97.20,490.67,3
55077,5.05,95.90,484.49,3
55089,5.04,95.70,482.71,3
55102,5.05,95.60,482.97,3
55114,5.05,96.70,488.53,3
55126,5.05,96.40,487.01,3
55139,5.05,96.00,484.99,3
55151,5.05,96.10,485.11,3
55163,5.05,95.80,483.98,3
55176,5.05,95.70,483.48,3
55188,5.05,96.20,486.00,3
55200,5.05,96.30,486.51,3
55213,5.05,96.40,486.63,3
55225,5.05,95.80,483.98,3
55237,5.05,96.80,488.65,3
55250,5.05,96.10,485.11,3
55262,5.05,96.20,486.00,3
55274,5.05,95.90,484.10,3
55287,5.05,95.70,483.48,3
55299,5.05,95.70,483.48,3
55311,5.05,96.60,487.64,3
55324,5.05,96.10,485.50,3
55336,5.05,95.30,481.46,3
55348,5.05,95.80,483.98,3
55361,5.05,95.90,484.49,3
55373,5.05,96.30,486.51,3
55385,5.05,98.30,496.22,3
55398,5.05,96.00,484.99,3
55410,5.05,96.00,484.61,3
55422,5.05,96.60,488.02,3
55435,5.05,96.00,484.61,3
55447,5.05,96.20,485.62,3
55459,5.05,95.80,483.98,3
55472,5.06,95.60,483.35,3
55484,5.05,96.00,484.99,3
55496,5.05,97.00,489.66,3
55509,5.05,96.30,486.12,3
55521,5.05,95.80,483.98,3
55533,5.05,96.20,486.00,3
55546,5.05,95.90,484.49,3
55558,5.05,96.30,486.12,3
55570,5.05,96.00,484.99,3
55583,5.05,96.00,484.99,3
55595,5.05,96.10,485.11,3
55607,5.05,95.90,484.10,3
55620,5.05,96.10,485.11,3
55632,5.05,96.30,486.12,3
55644,5.05,98.20,495.71,3
55657,5.05,95.70,483.09,3
55669,5.05,95.70,483.09,3
55681,5.05,95.80,483.60,3
55694,5.05,96.00,484.61,3
55706,5.05,95.80,483.98,3
55718,5.05,96.10,485.50,3
55731,5.05,96.10,485.11,3
55743,5.06,95.90,484.87,3
55755,5.05,95.80,483.98,3
55768,5.05,95.60,482.97,3
55780,5.05,96.00,484.99,3
55792,5.05,96.30,486.51,3
55805,5.05,96.60,488.02,3
55817,5.05,95.70,483.48,3
55829,5.05,96.30,486.12,3
55842,5.05,96.10,485.50,3
55854,5.05,95.50,482.47,3
55866,5.05,96.70,488.14,3
55879,5.05,96.00,484.99,3
55891,5.05,95.80,483.98,3
55903,5.05,95.40,481.58,3
55916,5.05,96.30,486.12,3
55928,5.05,96.40,487.01,3
55940,5.05,95.60,482.97,3
55953,5.05,95.60,482.97,3
55965,5.05,96.00,484.61,3
55977,5.05,97.60,492.68,3
55990,5.05,95.40,481.96,3
56002,5.05,95.70,483.48,3
56015,5.05,96.20,485.62,3
56028,5.05,96.60,488.02,3
56040,5.05,95.70,483.48,3
56052,5.05,95.70,483.48,3
56065,5.05,96.50,487.52,3
56077,5.05,96.10,485.50,3
56089,5.05,96.80,489.03,3
56102,5.05,95.70,483.48,3
56114,5.05,96.30,486.51,3
56126,5.05,96.50,487.13,3
56139,5.05,96.50,487.52,3
56151,5.05,95.50,482.08,3
56163,5.05,95.90,484.10,3
56176,5.05,96.50,487.13,3
56188,5.05,95.50,482.47,3
56200,5.05,96.10,485.50,3
56213,5.05,96.70,488.53,3
56225,5.05,100.50,507.73,3
56238,5.05,96.00,484.61,3
56250,5.05,96.50,487.52,3
56262,5.05,96.80,488.65,3
56274,5.05,96.20,486.00,3
56287,5.05,95.80,483.98,3
56299,5.05,96.60,488.02,3
56311,5.05,96.70,488.14,3
56324,5.05,95.90,484.10,3
56336,5.05,96.20,485.62,3
56348,5.05,96.10,485.50,3
56361,5.05,96.50,487.13,3
56373,5.05,95.60,482.59,3
56385,5.05,95.60,482.97,3
56398,4.60,423.40,1949.33,6
56410,5.06,84.00,425.38,6
56422,5.05,96.40,487.01,4
56435,5.05,96.00,484.99,4
56447,5.05,96.40,486.63,4
56459,5.05,96.20,485.62,4
56472,5.05,95.80,483.98,4
56484,5.05,95.80,483.60,4
56496,5.05,96.20,485.62,4
56509,5.04,95.80,483.22,4
56521,5.05,96.30,486.12,4
56533,5.05,96.40,487.01,4
56546,5.05,96.30,486.51,4
56558,5.05,95.60,482.59,4
56570,5.05,96.40,486.63,4
56583,5.05,97.50,492.57,4
56595,5.05,95.90,484.49,4
56607,5.05,96.20,486.00,4
56620,5.05,95.90,484.49,4
56632,5.05,96.50,487.52,4
56644,5.05,96.10,485.11,4
56657,5.05,96.20,486.00,4
56669,5.05,95.90,484.49,4
56681,5.05,96.10,485.50,4
56694,5.05,96.20,486.00,4
56706,5.05,95.80,483.60,4
56718,5.05,96.20,486.00,4
56731,5.05,96.00,484.99,4
56743,5.05,96.20,486.00,4
56755,5.05,95.90,484.10,4
56768,5.05,95.90,484.49,4
56780,5.05,96.20,486.00,4
56792,5.05,96.10,485.50,4
56805,5.05,95.70,483.48,4
56817,5.05,95.80,483.98,4
56829,5.05,96.60,488.02,4
56842,5.05,96.10,485.11,4
56854,5.05,96.70,488.53,4
56866,5.05,95.80,483.60,4
56879,5.05,96.30,486.51,4
56891,5.05,96.00,484.99,4
56903,5.05,96.80,488.65,4
56916,5.05,96.70,488.53,4
56928,5.05,96.00,484.99,4
56940,5.05,95.80,483.98,4
56953,5.05,96.20,486.00,4
56965,5.05,96.10,485.50,4
56977,5.05,96.40,486.63,4
56990,5.05,95.80,483.98,4
57002,5.05,96.20,486.00,4
57014,5.05,95.80,483.60,4
57027,5.05,96.20,485.62,4
57039,5.05,96.00,484.61,4
57051,5.05,96.70,488.14,4
57064,5.05,96.40,486.63,4
57076,5.05,96.40,486.63,4
57088,5.05,95.90,484.10,4
57101,5.05,96.00,484.61,4
57113,5.05,96.40,486.63,4
57125,5.05,96.30,486.12,4
57138,5.05,96.30,486.51,4
57150,5.05,96.40,487.01,4
57162,5.05,96.70,488.14,4
57175,5.05,95.70,483.48,4
57187,5.05,96.10,485.50,4
57199,5.05,96.00,484.99,4
57212,5.05,95.80,483.60,4
57224,5.05,96.00,484.99,4
57236,5.05,95.60,482.59,4
57249,5.05,96.40,487.01,4
57261,5.05,96.00,484.61,4
57273,5.05,96.30,486.12,4
57286,5.05,96.80,488.65,4
57298,5.05,96.00,484.61,4
57310,5.05,96.30,486.12,4
57323,5.05,95.90,484.10,4
57335,5.05,96.10,485.50,4
57347,5.05,95.80,483.60,4
57360,5.05,97.20,491.05,4
57372,5.05,95.90,484.10,4
57384,5.05,95.90,484.49,4
57397,5.05,96.60,487.64,4
57409,5.05,96.20,486.00,4
57421,5.05,96.70,488.14,4
57434,5.05,96.30,486.12,4
57446,5.05,96.20,485.62,4
57458,5.05,95.90,484.10,4
57471,5.05,96.20,485.62,4
57483,5.05,97.50,492.18,4
57495,5.05,96.10,485.50,4
57508,5.05,95.90,484.49,4
57520,5.05,95.60,482.97,4
57532,5.05,96.20,486.00,4
57545,5.05,96.90,489.15,4
57557,5.05,95.80,483.98,4
57569,5.05,96.40,487.01,4
57582,5.05,96.40,486.63,4
57594,5.05,96.10,485.11,4
57606,5.05,96.40,486.63,4
57619,5.05,95.80,483.98,4
57631,5.05,96.40,487.01,4
57643,5.05,96.30,486.12,4
57656,5.05,95.70,483.09,4
57668,5.05,96.40,487.01,4
57680,5.05,96.70,488.14,4
57693,5.05,96.20,485.62,4
57705,5.05,95.90,484.49,4
57717,5.05,96.30,486.51,4
57730,5.05,96.40,486.63,4
57742,5.05,96.40,486.63,4
57754,5.05,96.00,484.99,4
57767,5.05,96.70,488.14,4
57779,5.05,96.40,487.01,4
57792,5.05,95.60,482.59,4
57804,5.05,96.10,485.11,4
57816,5.05,96.20,485.62,4
57828,5.05,95.40,481.58,4
57841,5.05,97.40,492.06,4
57853,5.05,96.80,488.65,4
57865,5.05,96.40,487.01,4
57878,5.05,100.70,508.33,4
57890,5.05,95.80,483.98,4
57903,5.05,96.10,485.50,4
57915,5.05,96.50,487.13,4
57927,5.05,96.70,488.14,4
57940,5.05,96.10,485.11,4
57952,5.05,95.90,484.10,4
57964,5.05,96.30,486.51,4
57977,5.05,96.80,488.65,4
57989,5.05,96.30,486.51,4
58001,5.05,95.90,484.10,4
58013,5.05,96.20,486.00,4
58026,5.05,95.90,484.10,4
58038,5.05,95.80,483.98,4
58050,5.05,95.90,484.49,4
58063,5.05,96.10,485.50,4
58075,5.05,96.90,489.15,4
58087,5.05,96.10,485.50,4
58100,5.05,96.30,486.12,4
58112,5.05,96.00,484.99,4
58124,5.05,95.90,484.49,4
58137,5.05,96.30,486.12,4
58149,5.05,95.70,483.09,4
58162,5.05,96.20,485.62,4
58174,5.05,96.30,486.12,4
58186,5.05,96.80,488.65,4
58198,5.05,95.70,483.09,4
58211,5.05,96.80,488.65,4
58223,5.05,98.10,495.21,4
58236,5.05,95.90,484.49,4
58248,5.05,96.40,486.63,4
58260,5.05,96.60,487.64,4
58273,5.05,95.70,483.48,4
58285,5.05,96.10,485.11,4
58297,5.05,96.40,486.63,4
58310,5.05,96.30,486.12,4
58322,5.05,95.60,482.97,4
58334,5.05,96.00,484.61,4
58347,5.05,96.30,486.51,4
58359,5.05,96.10,485.11,4
58371,5.05,95.80,483.60,4
58384,5.05,96.70,488.14,4
58396,5.05,96.30,486.51,4
58408,5.05,96.10,485.50,4
58421,5.05,95.80,483.98,4
58433,5.05,96.00,484.61,4
58445,5.05,96.30,486.12,4
58458,5.05,95.90,484.10,4
58470,5.05,96.00,484.99,4
58482,5.05,96.00,484.61,4
58495,5.05,97.20,490.67,4
58507,5.05,96.50,487.52,4
58519,5.05,95.90,484.10,4
58532,5.05,96.30,486.12,4
58544,5.05,96.30,486.51,4
58556,5.05,95.90,484.10,4
58569,5.04,96.50,486.75,4
58581,5.05,96.10,485.50,4
58593,5.05,96.30,486.12,4
58606,5.05,95.80,483.98,4
58618,5.05,97.30,491.17,4
58630,5.05,97.10,490.16,4
58643,5.05,95.90,484.10,4
58655,5.05,95.80,483.60,4
58667,5.05,96.80,488.65,4
58680,5.05,96.10,485.11,4
58692,5.05,96.40,487.01,4
58704,5.05,96.00,484.61,4
58717,5.05,96.80,488.65,4
58729,5.05,96.20,485.62,4
58741,5.05,96.30,486.12,4
58754,5.05,95.60,482.59,4
58766,5.05,96.30,486.12,4
58778,5.05,96.00,484.99,4
58791,5.05,96.20,486.00,4
58803,5.05,96.30,486.51,4
58815,5.05,96.10,485.11,4
58828,5.05,96.20,486.00,4
58840,5.05,96.00,484.99,4
58852,5.05,96.10,485.11,4
58865,5.05,96.00,484.61,4
58877,5.05,97.30,491.17,4
58889,5.05,96.00,484.61,4
58902,5.05,96.10,485.11,4
58914,5.05,96.10,485.11,4
58926,5.05,95.90,484.10,4
58939,5.05,96.70,488.14,4
58951,5.05,96.50,487.52,4
58963,5.05,96.40,486.63,4
58976,5.05,96.10,485.50,4
58988,5.05,96.00,484.61,4
59000,5.05,96.80,488.65,4
59013,5.05,96.20,486.00,4
59025,5.05,96.10,485.50,4
59037,5.05,96.00,484.61,4
59050,5.05,96.20,485.62,4
59062,5.05,96.00,484.61,4
59074,5.05,95.70,483.09,4
59087,5.05,96.60,487.64,4
59099,5.05,96.70,488.14,4
59111,5.05,96.10,485.11,4
59124,5.05,95.60,482.97,4
59136,5.05,95.90,484.10,4
59148,5.05,96.20,486.00,4
59161,5.05,96.20,486.00,4
59173,5.05,95.90,484.49,4
59185,5.05,96.30,486.12,4
59198,5.05,96.00,484.99,4
59210,5.05,97.00,489.66,4
59222,5.05,95.70,483.48,4
59235,5.05,95.60,482.59,4
59247,5.05,96.10,485.50,4
59259,5.05,96.20,485.62,4
59272,5.05,96.80,488.65,4
59284,5.05,96.50,487.13,4
59296,5.05,96.10,485.50,4
59309,5.05,96.20,485.62,4
59322,5.05,96.10,485.11,4
59334,5.05,96.30,486.12,4
59347,5.05,96.30,486.12,4
59359,5.05,96.60,487.64,4
59371,5.05,95.90,484.49,4
59384,5.05,96.20,485.62,4
59396,5.05,96.20,485.62,4
59408,5.05,96.10,485.11,4
59421,5.05,96.20,485.62,4
59433,5.05,96.00,484.61,4
59445,5.05,96.30,486.51,4
59458,5.05,95.80,483.98,4
59470,5.05,97.00,489.66,4
59482,5.05,96.20,485.62,4
59495,5.05,96.20,485.62,4
59507,5.05,95.90,484.49,4
59519,5.05,96.10,485.50,4
59532,5.05,96.50,487.52,4
59544,5.05,96.40,486.63,4
59556,5.05,96.30,486.51,4
59569,5.05,95.90,484.49,4
59581,5.05,96.00,484.99,4
59593,5.05,97.00,489.66,4
59606,5.05,96.20,486.00,4
59618,4.62,413.70,1912.95,6
59630,5.07,84.00,425.71,6
59643,5.05,97.40,492.06,5
59655,5.05,96.70,488.53,5
59667,5.05,95.90,484.10,5
59680,5.05,96.00,484.99,5
59692,5.05,95.60,482.97,5
59704,5.05,96.00,484.99,5
59717,5.05,96.40,487.01,5
59729,5.04,95.60,482.21,5
59741,5.06,95.70,483.86,5
59754,5.05,96.00,484.61,5
59766,5.05,95.70,483.48,5
59778,5.05,95.90,484.49,5
59791,5.05,95.70,483.48,5
59803,5.05,96.10,485.50,5
59815,5.05,96.20,486.00,5
59828,5.05,96.80,489.03,5
59840,5.05,95.40,481.96,5
59852,5.05,95.80,483.60,5
59865,5.05,96.40,487.01,5
59877,5.05,96.00,484.61,5
59889,5.05,95.50,482.47,5
59902,5.05,96.00,484.61,5
59914,5.05,96.00,484.61,5
59926,5.05,96.60,488.02,5
59939,5.05,95.70,483.09,5
59951,5.05,96.00,484.99,5
59963,5.05,96.40,486.63,5
59976,5.05,96.10,485.11,5
59988,5.05,95.70,483.48,5
60000,5.05,96.40,487.01,5
60013,5.05,96.30,486.51,5
60025,5.05,96.00,484.61,5
60037,5.05,96.10,485.11,5
60050,5.05,96.30,486.51,5
60062,5.05,96.00,484.99,5
60074,5.05,95.70,483.09,5
60087,5.05,95.90,484.49,5
60099,5.05,96.90,489.15,5
60111,5.05,96.30,486.12,5
60124,5.05,96.10,485.11,5
60136,5.05,95.40,481.96,5
60148,5.05,96.70,488.14,5
60161,5.05,96.10,485.50,5
60173,5.05,95.50,482.08,5
60185,5.05,96.10,485.50,5
60198,5.05,96.00,484.99,5
60210,5.05,95.70,483.48,5
60222,5.05,95.70,483.09,5
60235,5.05,96.30,486.51,5
60247,5.05,96.10,485.11,5
60259,5.05,96.30,486.12,5
60272,5.06,95.50,482.85,5
60284,5.05,96.10,485.50,5
60296,5.05,95.90,484.49,5
60309,5.05,95.30,481.46,5
60321,5.05,95.60,482.59,5
60333,5.05,96.20,486.00,5
60346,5.05,96.00,484.99,5
60358,5.05,96.70,488.53,5
60370,5.05,96.40,487.01,5
60383,5.06,95.60,483.35,5
60395,5.05,95.90,484.49,5
60407,5.05,96.10,485.50,5
60420,5.05,95.60,482.97,5
60432,5.05,96.60,488.02,5
60444,5.06,95.90,484.87,5
60457,5.05,95.70,483.48,5
60469,5.05,96.20,486.00,5
60481,5.05,96.10,485.50,5
60494,5.05,96.70,488.14,5
60506,5.05,95.70,483.48,5
60518,5.05,95.70,483.09,5
60531,5.05,95.90,484.49,5
60543,5.05,96.40,486.63,5
60555,5.05,96.00,484.61,5
60568,5.05,95.80,483.98,5
60580,5.05,96.00,484.61,5
60592,5.05,95.80,483.98,5
60605,5.05,95.90,484.49,5
60617,5.05,96.90,489.15,5
60629,5.05,95.80,483.60,5
60642,5.05,95.80,483.60,5
60654,5.05,95.50,482.47,5
60666,5.05,96.80,488.65,5
60679,5.05,96.50,487.13,5
60691,5.05,95.60,482.97,5
60703,5.05,96.60,487.64,5
60716,5.05,96.10,485.50,5
60728,5.05,96.00,484.61,5
60740,5.05,95.70,483.09,5
60753,5.05,96.00,484.99,5
60765,5.05,96.20,485.62,5
60777,5.05,96.10,485.50,5
60790,5.05,95.50,482.47,5
60802,5.05,95.80,483.98,5
60814,5.05,96.00,484.99,5
60827,5.05,95.90,484.49,5
60839,5.05,95.60,482.97,5
60851,5.05,96.20,486.00,5
60864,5.05,95.40,481.96,5
60876,5.05,96.30,486.12,5
60888,5.05,95.40,481.96,5
60901,5.05,95.80,483.98,5
60913,5.05,95.70,483.48,5
60925,5.05,96.60,487.64,5
60938,5.05,95.40,481.96,5
60950,5.05,96.30,486.12,5
60962,5.05,95.50,482.08,5
60975,5.05,95.70,483.48,5
60987,5.05,96.30,486.12,5
60999,5.05,96.10,485.50,5
61012,5.05,96.00,484.99,5
61024,5.05,95.90,484.10,5
61036,5.05,95.90,484.10,5
61049,5.05,96.40,487.01,5
61061,5.05,96.30,486.51,5
61073,5.05,95.70,483.48,5
61086,5.06,96.30,486.89,5
61098,5.05,96.10,485.50,5
61110,5.05,96.00,484.99,5
61123,5.05,95.60,482.59,5
61135,5.05,98.20,495.71,5
61147,5.05,96.70,488.53,5
61160,5.05,96.10,485.11,5
61172,5.05,95.20,480.95,5
61184,5.05,95.80,483.60,5
61197,5.05,95.90,484.49,5
61209,5.05,96.30,486.51,5
61221,5.05,95.70,483.09,5
61234,5.05,96.40,487.01,5
61246,5.05,98.60,497.73,5
61258,5.05,96.80,488.65,5
61271,5.05,95.90,484.10,5
61283,5.05,96.00,484.99,5
61295,5.05,96.10,485.50,5
61308,5.05,95.60,482.59,5
61320,5.05,95.90,484.49,5
61332,5.05,96.10,485.50,5
61345,5.05,96.20,486.00,5
61357,5.05,95.80,483.98,5
61369,5.05,96.10,485.50,5
61382,5.05,97.30,491.56,5
61394,5.05,96.10,485.50,5
61406,5.05,95.70,483.48,5
61419,5.05,95.80,483.98,5
61431,5.05,95.80,483.98,5
61443,5.05,96.10,485.11,5
61456,5.05,96.20,486.00,5
61468,5.05,96.40,487.01,5
61480,5.05,95.50,482.47,5
61493,5.05,96.00,484.99,5
61505,5.05,95.60,482.97,5
61517,5.05,97.50,492.18,5
61530,5.05,95.90,484.49,5
61542,5.05,96.00,484.99,5
61554,5.05,95.90,484.49,5
61567,5.05,96.40,486.63,5
61579,5.05,96.00,484.99,5
61591,5.05,95.90,484.49,5
61604,5.05,95.90,484.49,5
61616,5.05,95.80,483.98,5
61628,5.05,96.10,485.50,5
61641,5.05,96.50,487.52,5
61653,5.05,96.00,484.99,5
61665,5.05,96.30,486.12,5
61678,5.05,96.60,488.02,5
61690,5.05,95.70,483.48,5
61702,5.05,96.10,485.50,5
61715,5.05,96.00,484.61,5
61727,5.05,95.90,484.49,5
61739,5.05,95.50,482.47,5
61752,5.05,95.90,484.10,5
61764,5.05,96.40,487.01,5
61776,5.05,96.70,488.14,5
61789,5.05,95.30,481.46,5
61801,5.05,96.20,486.00,5
61813,5.05,96.00,484.61,5
61826,5.05,96.20,485.62,5
61838,5.05,95.60,482.97,5
61850,5.05,96.30,486.51,5
61863,5.05,95.90,484.10,5
61875,5.05,95.70,483.48,5
61887,5.05,96.50,487.52,5
61900,5.05,96.00,484.61,5
61912,5.05,96.00,484.99,5
61924,5.05,96.00,484.99,5
61937,5.05,95.70,483.09,5
61949,5.05,96.70,488.14,5
61961,5.05,95.80,483.60,5
61974,5.05,95.80,483.98,5
61986,5.05,96.10,485.50,5
61998,5.05,96.30,486.12,5
62011,5.05,96.30,486.51,5
62023,5.05,95.80,483.60,5
62035,5.05,95.80,483.60,5
62048,5.05,96.50,487.52,5
62060,5.05,95.90,484.49,5
62072,5.05,95.90,484.49,5
62085,5.05,96.70,488.53,5
62097,5.05,96.00,484.99,5
62109,5.05,96.10,485.50,5
62122,5.05,95.80,483.60,5
62134,5.05,96.50,487.13,5
62146,5.05,96.00,484.61,5
62159,5.05,96.30,486.51,5
62171,5.05,95.70,483.48,5
