Time(ms),Voltage(V),Current(mA),Power(mW),Mode
2173,4.92,92.20,453.26,7
2186,4.92,92.00,452.27,7
2198,4.91,92.00,451.90,7
2210,4.91,93.60,459.76,7
2223,4.91,92.20,452.52,7
2235,4.91,93.30,457.92,7
2247,4.92,92.00,452.27,7
2260,4.91,92.10,452.40,7
2272,4.91,92.00,451.90,7
2284,4.91,93.20,457.80,7
2297,4.91,93.60,459.76,7
2309,4.91,92.30,453.38,7
2321,4.92,91.90,452.15,7
2334,4.92,91.80,451.29,7
2346,4.92,92.00,452.27,7
2358,4.91,91.90,451.41,7
2371,4.91,93.20,457.80,7
2383,4.92,92.40,454.24,7
2395,4.92,92.00,452.27,7
2408,4.92,92.20,453.26,7
2420,4.92,92.30,453.75,7
2432,4.92,92.30,453.75,7
2445,4.92,92.20,453.26,7
2457,4.91,92.50,454.36,7
2469,4.91,92.30,453.38,7
2482,4.91,92.30,453.38,7
2494,4.91,92.40,453.87,7
2506,4.91,91.40,448.96,7
2519,4.91,93.20,457.80,7
2531,4.91,92.20,452.89,7
2543,4.91,93.30,458.29,7
2556,4.92,92.50,454.73,7
2568,4.92,92.20,453.26,7
2580,4.92,92.10,452.76,7
2593,4.91,91.20,447.97,7
2605,4.91,92.60,454.85,7
2617,4.92,92.00,452.27,7
2630,4.91,92.00,451.90,7
2642,4.92,92.50,454.73,7
2654,4.91,94.00,461.73,7
2667,4.92,92.30,453.75,7
2679,4.91,94.20,462.71,7
2691,4.91,92.50,454.36,7
2704,4.92,92.70,455.71,7
2716,4.92,92.20,453.26,7
2728,4.92,92.80,456.20,7
2741,4.91,92.90,456.32,7
2753,4.91,92.20,452.52,7
2765,4.92,92.20,453.26,7
2778,4.92,92.20,453.26,7
2790,4.91,92.60,454.85,7
2802,4.91,92.40,453.87,7
2815,4.91,92.00,451.90,7
2827,4.91,93.90,460.86,7
2839,4.90,94.70,464.41,7
2852,4.92,96.30,473.41,7
2864,4.91,91.90,451.41,7
2876,4.91,92.50,454.36,7
2889,4.92,92.30,453.75,7
2901,4.91,92.20,452.89,7
2913,4.91,92.10,452.40,7
2926,4.91,92.40,453.87,7
2938,4.91,92.20,452.52,7
2950,4.92,92.00,452.27,7
2963,4.92,93.10,457.68,7
2975,4.91,92.00,451.90,7
2987,4.91,93.10,457.31,7
3000,4.92,92.10,452.76,7
3012,4.92,92.70,455.71,7
3024,4.92,92.10,452.76,7
3037,4.92,93.20,458.17,7
3049,4.92,92.10,452.76,7
3061,4.92,92.40,454.24,7
3074,4.92,92.20,453.26,7
3086,4.92,94.70,465.55,7
3098,4.92,91.90,451.78,7
3111,4.92,92.30,453.75,7
3123,4.92,92.70,455.71,7
3135,4.92,92.40,454.24,7
3148,4.92,91.90,451.78,7
3160,4.91,94.20,462.71,7
3172,4.91,93.40,458.78,7
3185,4.92,92.30,453.75,7
3197,4.91,92.90,456.32,7
3209,4.92,93.00,457.19,7
3222,4.92,93.90,461.61,7
3234,4.91,91.90,451.41,7
3246,4.91,92.40,453.87,7
3259,4.92,92.20,453.26,7
3271,4.91,92.60,454.85,7
3283,4.91,92.30,453.38,7
3296,4.92,92.00,452.27,7
3308,4.92,92.20,453.26,7
3320,4.91,94.30,463.20,7
3333,4.92,92.10,452.76,7
3345,4.92,91.90,451.78,7
3357,4.91,92.30,453.38,7
3370,4.91,93.10,457.31,7
3383,4.92,92.30,453.75,7
3395,4.91,93.20,457.43,7
3408,4.91,92.50,454.36,7
3420,4.92,93.10,457.68,7
3432,4.92,92.30,453.75,7
3445,4.92,92.10,452.76,7
3457,4.91,92.90,456.32,7
3469,4.91,92.30,453.01,7
3482,4.91,93.00,456.82,7
3494,4.92,92.30,453.75,7
3506,4.91,92.50,454.36,7
3519,4.91,92.90,456.32,7
3531,4.92,92.70,455.71,7
3543,4.91,92.60,454.85,7
3556,4.91,92.20,452.89,7
3568,4.91,93.50,459.27,7
3580,4.92,92.10,452.76,7
3593,4.91,92.20,452.89,7
3605,4.92,92.60,455.22,7
3617,4.91,93.10,457.31,7
3630,4.91,92.10,452.40,7
3642,4.92,92.50,454.73,7
3654,4.92,92.30,453.75,7
3667,4.92,92.60,455.22,7
3679,4.91,93.10,456.93,7
3691,4.92,92.10,452.76,7
3704,4.91,93.20,457.43,7
3716,4.92,93.20,458.17,7
3728,4.92,92.80,456.20,7
3740,4.91,92.70,455.34,7
3753,4.92,92.10,452.76,7
3765,4.92,92.20,453.26,7
3777,4.90,92.40,453.13,7
3790,4.92,92.30,453.75,7
3802,4.91,92.50,454.36,7
3814,4.92,92.40,454.24,7
3827,4.91,92.30,453.38,7
3839,4.92,92.20,453.26,7
3851,4.91,93.20,457.80,7
3864,4.92,92.50,454.73,7
3876,4.91,93.50,459.27,7
3888,4.92,92.30,453.75,7
3901,4.92,92.10,452.76,7
3913,4.92,92.00,452.27,7
3925,4.92,92.00,452.27,7
3938,4.92,92.40,454.24,7
3950,4.92,92.20,453.26,7
3962,4.92,92.00,452.27,7
3975,4.91,93.30,458.29,7
3987,4.91,93.60,459.76,7
3999,4.91,93.00,456.82,7
4012,4.91,92.30,453.01,7
4024,4.92,92.60,455.22,7
4036,4.92,92.60,455.22,7
4049,4.92,92.10,452.76,7
4061,4.92,92.30,453.75,7
4073,4.91,92.30,453.38,7
4085,4.91,92.00,451.90,7
4098,4.92,92.40,454.24,7
4110,4.92,92.30,453.75,7
4122,4.92,92.60,455.22,7
4135,4.91,92.30,453.38,7
4147,4.92,92.40,454.24,7
4159,4.92,92.00,452.64,7
4172,4.91,92.30,453.38,7
4184,4.91,93.00,456.82,7
4196,4.91,92.10,452.40,7
4209,4.92,92.30,453.75,7
4221,4.92,92.40,454.24,7
4233,4.92,92.20,453.26,7
4246,4.92,94.90,466.53,7
4258,4.91,92.40,453.87,7
4270,4.92,93.90,461.61,7
4283,4.90,95.20,466.86,7
4295,4.91,92.60,454.48,7
4307,4.92,92.80,456.20,7
4320,4.92,92.10,452.76,7
4332,4.92,92.20,453.26,7
4344,4.92,92.40,454.24,7
4357,4.91,92.50,454.36,7
4369,4.91,92.10,452.40,7
4381,4.92,92.40,454.24,7
4394,4.91,92.40,453.87,7
4406,4.91,92.40,453.87,7
4418,4.92,92.30,453.75,7
4431,4.92,92.90,456.70,7
4443,4.91,93.30,458.29,7
4455,4.92,92.00,452.27,7
4468,4.90,94.10,461.47,7
4480,4.92,92.10,452.76,7
4492,4.92,92.20,453.26,7
4505,4.91,93.60,459.76,7
4517,4.91,92.80,455.83,7
4529,4.92,92.20,453.26,7
4542,4.91,92.70,455.34,7
4554,4.92,92.50,454.73,7
4566,4.92,92.70,455.71,7
4579,4.92,92.10,452.76,7
4591,4.91,93.50,459.27,7
4603,4.91,92.10,452.40,7
4616,4.91,92.30,453.38,7
4628,4.92,92.20,453.26,7
4640,4.91,93.00,456.82,7
4653,4.91,93.10,457.31,7
4665,4.92,92.30,453.75,7
4677,4.91,91.60,449.94,7
4690,4.92,92.50,454.73,7
4702,4.91,93.00,456.82,7
4714,4.91,92.00,451.90,7
4727,4.91,93.30,458.29,7
4739,4.91,93.30,458.29,7
4751,4.92,94.10,462.60,7
4763,4.92,92.20,453.26,7
4776,4.92,92.00,452.27,7
4788,4.92,92.40,454.24,7
4800,4.92,92.30,453.75,7
4813,4.91,95.10,467.13,7
4825,4.92,92.30,453.75,7
4837,4.91,95.30,468.11,7
4850,4.91,92.40,453.87,7
4862,4.91,92.20,452.89,7
4874,4.91,93.00,456.82,7
4887,4.92,94.70,465.55,7
4899,4.92,93.20,458.17,7
4911,4.92,92.30,453.75,7
4924,4.92,92.20,453.26,7
4936,4.92,92.20,453.26,7
4948,4.92,92.10,452.76,7
4961,4.92,92.00,452.27,7
4973,4.92,94.10,462.60,7
4985,4.92,92.30,453.75,7
4998,4.92,92.50,454.73,7
5010,4.91,93.40,458.78,7
5022,4.92,92.30,453.75,7
5035,4.91,93.50,459.27,7
5047,4.91,93.40,458.78,7
5059,4.91,93.10,456.93,7
5072,4.92,92.10,452.76,7
5084,4.92,92.80,456.20,7
5096,4.92,92.10,452.76,7
5109,4.92,92.30,453.75,7
5121,4.91,92.50,454.36,7
5133,4.91,91.80,450.92,7
5146,4.91,92.30,453.38,7
5158,4.92,92.60,455.22,7
5170,4.92,92.60,455.22,7
5183,4.92,92.60,455.22,7
5195,4.92,92.20,453.26,7
5207,4.91,94.70,465.17,7
5220,4.91,92.40,453.87,7
5232,4.92,92.40,454.24,7
5244,4.92,92.40,454.24,7
5257,4.92,92.70,455.71,7
5269,4.91,92.50,454.36,7
5281,4.92,92.90,456.70,7
5294,4.91,92.40,453.50,7
5306,4.92,93.60,460.14,7
5318,4.91,93.90,460.86,7
5331,4.91,95.70,469.70,2
5343,4.90,96.20,471.38,2
5355,4.90,95.60,468.82,2
5368,4.90,96.80,474.32,2
5380,4.90,95.80,469.80,2
5392,4.90,95.90,470.29,2
5404,4.90,95.70,469.31,2
5417,4.91,95.80,470.19,2
5429,4.90,95.50,468.33,2
5441,4.90,95.60,468.82,2
5454,4.90,95.70,469.31,2
5466,4.90,95.30,467.35,2
5478,4.90,96.20,471.76,2
5491,4.90,95.90,470.29,2
5503,4.90,96.00,470.40,2
5515,4.90,96.80,474.32,2
5528,4.90,95.80,469.42,2
5540,4.90,95.80,469.80,2
5552,4.90,95.80,469.80,2
5564,4.90,95.70,469.31,2
5577,4.90,95.80,469.80,2
5589,4.90,96.00,470.78,2
5601,4.90,95.90,470.29,2
5614,4.90,95.60,468.82,2
5626,4.90,97.00,475.30,2
5638,4.90,96.10,470.89,2
5651,4.90,96.10,471.27,2
5663,4.90,95.10,466.37,2
5675,4.90,96.40,472.75,2
5688,4.90,96.10,471.27,2
5700,4.90,95.50,468.33,2
5712,4.91,95.20,467.24,2
5725,4.90,96.10,470.89,2
5737,4.90,95.90,469.91,2
5749,4.90,96.10,471.27,2
5761,4.90,96.60,473.73,2
5774,4.90,96.10,471.27,2
5786,4.90,95.80,469.80,2
5798,4.90,96.10,471.27,2
5811,4.91,95.60,469.20,2
5823,4.90,97.00,475.30,2
5835,4.90,96.90,474.42,2
5848,4.90,95.30,467.35,2
5860,4.91,95.60,469.20,2
5872,4.90,95.90,470.29,2
5885,4.90,96.10,471.27,2
5897,4.91,95.50,468.71,2
5909,4.90,95.50,468.33,2
5921,4.90,96.70,473.83,2
5934,4.90,95.90,469.91,2
5946,4.90,98.40,481.77,2
5958,4.90,95.80,469.80,2
5971,4.90,96.60,473.34,2
5983,4.90,96.80,474.32,2
5995,4.90,95.50,468.33,2
6008,4.90,96.00,470.78,2
6020,4.90,95.90,470.29,2
6032,4.90,95.80,469.80,2
6045,4.90,95.70,468.93,2
6057,4.90,96.00,470.78,2
6069,4.90,96.40,472.36,2
6081,4.90,95.70,469.31,2
6094,4.90,95.10,466.37,2
6106,4.90,96.10,471.27,2
6118,4.90,96.00,470.78,2
6131,4.90,95.40,467.46,2
6143,4.90,96.80,474.71,2
6155,4.90,96.10,471.27,2
6168,4.90,96.20,471.38,2
6180,4.90,95.80,469.80,2
6192,4.90,95.80,469.80,2
6205,4.90,95.90,470.29,2
6217,4.90,96.20,471.76,2
6229,4.90,97.20,476.67,2
6242,4.90,95.90,470.29,2
6254,4.90,96.00,470.78,2
6266,4.90,96.00,470.78,2
6279,4.90,96.40,472.75,2
6291,4.90,96.60,473.34,2
6303,4.90,96.20,471.76,2
6316,4.90,96.20,471.76,2
6328,4.90,96.00,470.78,2
6340,4.90,97.30,476.77,2
6353,4.90,96.00,470.78,2
6365,4.90,96.70,473.83,2
6377,4.90,96.40,472.75,2
6389,4.90,95.60,468.82,2
6402,4.90,96.10,470.89,2
6414,4.90,95.60,468.82,2
6426,4.90,95.80,469.80,2
6439,4.90,96.20,471.76,2
6451,4.90,96.60,473.34,2
6463,4.90,95.90,469.91,2
6476,4.91,95.80,470.19,2
6488,4.91,95.90,470.68,2
6500,4.90,96.00,470.78,2
6513,4.90,95.50,468.33,2
6525,4.90,95.40,467.84,2
6537,4.90,96.70,473.83,2
6549,4.90,95.60,468.82,2
6562,4.90,95.70,469.31,2
6574,4.90,95.70,468.93,2
6586,4.90,96.00,470.78,2
6599,4.90,96.30,472.26,2
6611,4.90,96.00,470.78,2
6623,4.91,95.80,470.19,2
6636,4.90,95.80,469.42,2
6648,4.90,96.90,474.81,2
6660,4.90,95.70,469.31,2
6673,4.90,96.90,474.81,2
6686,4.90,95.80,469.80,2
6698,4.90,96.60,473.73,2
6711,4.90,95.60,468.82,2
6723,4.90,96.20,471.76,2
6735,4.90,95.90,470.29,2
6748,4.90,95.50,468.33,2
6760,4.90,95.20,466.86,2
6772,4.90,96.10,471.27,2
6785,4.90,96.00,470.78,2
6797,4.90,96.00,470.78,2
6809,4.90,95.70,469.31,2
6822,4.90,96.20,471.76,2
6834,4.90,95.80,469.80,2
6846,4.90,96.90,475.20,2
6858,4.91,96.10,471.66,2
6871,4.90,96.10,471.27,2
6883,4.91,96.00,471.17,2
6895,4.90,95.60,468.82,2
6908,4.53,199.40,902.88,6
6920,4.91,92.70,455.34,6
6932,4.92,92.70,455.71,7
6945,4.91,92.50,454.36,7
6957,4.91,93.80,460.37,7
6969,4.92,92.50,454.73,7
6982,4.91,92.70,455.34,7
6994,4.91,92.70,455.34,7
7006,4.91,93.20,457.80,7
7019,4.92,92.60,455.22,7
7031,4.92,92.20,453.26,7
7043,4.91,92.80,455.83,7
7056,4.92,92.40,454.24,7
7068,4.91,92.80,455.83,7
7080,4.92,92.40,454.24,7
7093,4.92,92.10,452.76,7
7105,4.91,92.40,453.87,7
7117,4.92,94.70,465.55,7
7129,4.92,92.30,453.75,7
7142,4.92,92.70,455.71,7
7154,4.91,95.00,466.64,7
7166,4.91,93.10,457.31,7
7179,4.92,92.60,455.22,7
7191,4.92,92.10,452.76,7
7203,4.91,92.60,454.85,7
7216,4.92,92.40,454.24,7
7228,4.92,92.60,455.22,7
7240,4.92,92.60,455.22,7
7253,4.91,93.80,460.75,7
7265,4.91,92.90,456.32,7
7277,4.91,92.70,454.97,7
7289,4.92,92.90,456.70,7
7302,4.92,93.60,460.14,7
7314,4.91,93.30,458.29,7
7326,4.92,92.20,453.26,7
7339,4.92,92.60,455.22,7
7351,4.92,93.10,457.68,7
7363,4.92,92.50,454.73,7
7376,4.92,92.40,454.24,7
7388,4.92,92.60,455.22,7
7400,4.92,93.30,458.66,7
7413,4.92,92.40,454.24,7
7425,4.92,92.30,453.75,7
7437,4.92,95.10,467.51,7
7449,4.91,92.60,454.85,7
7462,4.91,93.30,458.29,7
7474,4.91,94.00,461.73,7
7486,4.91,92.40,453.87,7
7499,4.92,92.50,454.73,7
7511,4.91,92.80,455.83,7
7523,4.92,92.90,456.70,7
7536,4.92,92.50,454.73,7
7548,4.91,93.90,461.24,7
7560,4.92,93.80,461.12,7
7572,4.92,92.80,456.20,7
7585,4.91,93.00,456.82,7
7597,4.92,92.70,455.71,7
7609,4.92,93.60,460.14,7
7622,4.91,93.00,456.82,7
7634,4.91,92.50,454.36,7
7646,4.92,92.40,454.24,7
7659,4.92,92.30,453.75,7
7671,4.92,93.10,457.68,7
7683,4.92,92.60,455.22,7
7696,4.92,93.10,457.68,7
7708,4.92,93.30,458.66,7
7720,4.92,92.70,455.71,7
7733,4.92,92.60,455.22,7
7745,4.92,92.60,455.22,7
7757,4.92,92.50,454.73,7
7769,4.91,93.30,458.29,7
7782,4.91,93.40,458.41,7
7794,4.92,92.00,452.27,7
7806,4.92,92.70,455.71,7
7819,4.91,92.90,456.32,7
7831,4.91,92.40,453.87,7
7843,4.92,92.10,452.76,7
7856,4.92,92.60,455.22,7
7868,4.91,93.80,460.75,7
7880,4.92,92.70,455.71,7
7893,4.92,92.20,453.26,7
7905,4.92,92.80,456.20,7
7917,4.91,93.30,458.29,7
7929,4.91,92.90,456.32,7
7942,4.92,92.40,454.24,7
7954,4.92,92.50,454.73,7
7966,4.92,92.70,455.71,7
7979,4.92,92.40,454.24,7
7991,4.91,92.90,456.32,7
8003,4.91,93.60,459.76,7
8016,4.91,93.40,458.41,7
8028,4.91,92.70,455.34,7
8040,4.92,92.80,456.20,7
8053,4.91,92.50,454.36,7
8065,4.92,94.80,466.04,7
8077,4.91,93.10,457.31,7
8089,4.91,92.90,456.32,7
8102,4.92,92.50,454.73,7
8114,4.92,92.70,455.71,7
8126,4.91,92.40,453.87,7
8139,4.91,92.60,454.85,7
8151,4.91,92.70,455.34,7
8163,4.92,92.50,454.73,7
8176,4.91,93.80,460.75,7
8188,4.92,92.40,454.24,7
8200,4.92,92.60,455.22,7
8213,4.91,92.50,454.36,7
8225,4.91,92.40,453.87,7
8237,4.91,92.60,454.85,7
8249,4.92,92.60,455.22,7
8262,4.92,92.80,456.20,7
8274,4.92,92.60,455.22,7
8286,4.91,93.60,459.76,7
8299,4.92,92.70,455.71,7
8311,4.91,93.40,458.78,7
8323,4.91,93.40,458.78,7
8336,4.92,93.60,460.14,7
8348,4.92,92.50,454.73,7
8360,4.92,92.70,455.71,7
8373,4.92,93.00,457.19,7
8385,4.91,93.30,458.29,7
8397,4.91,92.40,453.87,7
8409,4.92,92.40,454.24,7
8422,4.92,92.60,455.22,7
8434,4.92,92.90,456.70,7
8446,4.92,92.90,456.70,7
8459,4.92,92.60,455.22,7
8471,4.92,92.50,454.73,7
8483,4.91,93.50,459.27,7
8496,4.92,92.30,453.75,7
8508,4.92,92.30,453.75,7
8520,4.91,92.80,455.83,7
8533,4.91,92.40,453.87,7
8545,4.91,92.30,453.38,7
8557,4.92,92.80,456.20,7
8569,4.92,92.70,455.71,7
8582,4.92,92.70,455.71,7
8594,4.91,93.60,459.76,7
8606,4.91,93.00,456.82,7
8619,4.91,93.30,458.29,7
8631,4.92,92.60,455.22,7
8643,4.90,96.90,475.20,7
8656,4.92,92.80,456.20,7
8668,4.91,94.20,462.71,7
8680,4.92,93.00,457.19,7
8693,4.91,92.80,455.83,7
8705,4.92,92.80,456.20,7
8717,4.92,92.80,456.20,7
8729,4.91,92.80,455.83,7
8742,4.92,93.00,457.19,7
8754,4.91,92.80,455.46,7
8766,4.92,92.40,454.24,7
8779,4.92,92.30,453.75,7
8791,4.91,93.80,460.37,7
8803,4.91,93.40,458.78,7
8816,4.92,92.60,455.22,7
8828,4.92,93.00,457.19,7
8840,4.92,92.50,454.73,7
8852,4.91,93.00,456.82,7
8865,4.92,92.00,452.27,7
8877,4.92,92.60,455.22,7
8889,4.91,92.40,453.87,7
8902,4.91,93.80,460.37,7
8914,4.92,92.50,454.73,7
8926,4.91,93.20,457.80,7
8939,4.91,93.10,457.31,7
8951,4.91,94.30,463.20,7
8963,4.92,92.40,454.24,7
8976,4.92,92.10,452.76,7
8988,4.91,92.60,454.85,7
9000,4.92,92.60,455.22,7
9012,4.92,92.10,452.76,7
9025,4.92,92.60,455.22,7
9037,4.92,92.90,456.70,7
9049,4.91,92.80,455.83,7
9062,4.92,95.70,470.46,7
9074,4.91,92.40,453.87,7
9086,4.92,92.70,455.71,7
9099,4.91,93.80,460.75,7
9111,4.92,92.30,453.75,7
9123,4.92,92.70,455.71,7
9136,4.91,92.80,455.83,7
9148,4.91,92.60,454.85,7
9160,4.92,92.20,453.26,7
9173,4.91,92.60,454.85,7
9185,4.91,92.70,455.34,7
9197,4.92,92.70,455.71,7
9209,4.91,93.10,457.31,7
9222,4.92,93.60,460.14,7
9234,4.90,93.50,458.52,7
9246,4.92,92.50,454.73,7
9259,4.91,93.40,458.78,7
9271,4.91,92.90,456.32,7
9283,4.92,92.60,455.22,7
9296,4.92,92.50,454.73,7
9308,4.91,92.30,453.38,7
9320,4.92,92.80,456.20,7
9333,4.92,92.60,455.22,7
9345,4.91,92.50,454.36,7
9357,4.92,92.50,454.73,7
9369,4.92,92.70,455.71,7
9382,4.92,93.40,459.15,7
9394,4.92,92.40,454.24,7
9406,4.91,93.90,461.24,7
9419,4.91,93.60,459.76,7
9431,4.92,92.50,454.73,7
9443,4.91,92.30,453.38,7
9456,4.92,92.70,455.71,7
9468,4.91,92.80,455.83,7
9480,4.92,92.40,454.24,7
9493,4.92,92.30,453.75,7
9505,4.92,92.60,455.22,7
9517,4.91,93.00,456.82,7
9529,4.91,92.60,454.85,7
9542,4.91,94.50,464.18,7
9554,4.92,93.80,461.12,7
9566,4.91,93.50,459.27,7
9579,4.91,92.60,454.85,7
9591,4.92,92.20,453.26,7
9603,4.92,92.60,455.22,7
9616,4.92,92.10,452.76,7
9628,4.92,92.60,455.22,7
9640,4.91,92.90,456.32,7
9652,4.91,93.00,456.82,7
9665,4.92,92.70,455.71,7
9677,4.92,92.70,455.71,7
9689,4.91,93.00,456.82,7
9702,4.91,93.50,459.27,7
9714,4.91,93.60,459.76,7
9726,4.91,93.50,459.27,7
9739,4.92,92.60,455.22,7
9751,4.92,92.60,455.22,7
9763,4.92,92.10,452.76,7
9776,4.92,92.50,454.73,7
9788,4.92,92.90,456.70,7
9800,4.91,92.50,454.36,7
9812,4.91,93.50,459.27,7
9825,4.91,92.60,454.85,7
9837,4.91,92.60,454.85,7
9849,4.91,92.70,455.34,7
9862,4.92,95.40,468.99,7
9874,4.91,93.40,458.78,7
9886,4.92,93.00,457.19,7
9899,4.91,93.00,456.82,7
9911,4.92,92.30,453.75,7
9923,4.91,92.50,454.36,7
9936,4.91,93.80,460.75,7
9948,4.91,94.00,461.73,7
9960,4.92,93.20,458.17,7
9972,4.92,92.70,455.71,7
9986,4.92,92.90,456.70,7
9998,4.91,93.10,457.31,7
10011,4.92,93.40,459.15,7
10023,4.91,92.90,456.32,7
10035,4.91,93.80,460.75,7
10048,4.91,92.60,454.85,7
10060,4.91,92.60,454.85,7
10072,4.92,93.00,457.19,7
10085,4.92,92.90,456.70,7
10097,4.91,92.50,454.36,7
10109,4.92,92.40,454.24,7
10122,4.91,94.20,462.71,7
10134,4.89,92.20,451.04,7
10146,4.90,95.90,470.29,3
10159,4.90,95.70,469.31,3
10171,4.90,95.80,469.80,3
10183,4.90,95.90,470.29,3
10196,4.90,95.50,468.33,3
10208,4.90,95.90,470.29,3
10220,4.90,95.80,469.80,3
10233,4.90,96.90,474.81,3
10245,4.91,95.50,468.71,3
10257,4.90,96.50,473.24,3
10270,4.90,96.20,471.76,3
10282,4.90,96.60,473.34,3
10294,4.90,95.80,469.80,3
10307,4.90,95.70,469.31,3
10319,4.90,95.60,468.82,3
10331,4.90,95.50,468.33,3
10344,4.90,95.90,470.29,3
10356,4.90,95.50,468.33,3
10368,4.90,96.40,472.75,3
10381,4.91,95.90,470.68,3
10393,4.90,96.00,470.78,3
10405,4.91,96.50,473.62,3
10418,4.91,96.00,471.17,3
10430,4.90,96.80,474.71,3
10442,4.91,95.60,469.20,3
10455,4.90,95.80,469.80,3
10467,4.90,96.70,474.22,3
10479,4.91,95.90,470.68,3
10492,4.90,95.80,469.80,3
10504,4.91,95.80,470.19,3
10516,4.91,95.60,469.20,3
10529,4.90,96.90,475.20,3
10541,4.90,96.80,474.71,3
10553,4.90,95.60,468.82,3
10566,4.90,95.80,469.80,3
10578,4.90,95.60,468.82,3
10590,4.90,95.80,469.80,3
10603,4.90,96.80,474.71,3
10615,4.90,96.10,471.27,3
10627,4.90,95.60,468.82,3
10640,4.90,96.60,473.73,3
10652,4.90,95.70,469.31,3
10664,4.90,95.80,469.80,3
10677,4.90,96.30,472.26,3
10689,4.90,96.00,470.78,3
10701,4.90,96.00,470.78,3
10714,4.91,95.40,468.22,3
10726,4.90,95.90,470.29,3
10738,4.90,96.80,474.71,3
10751,4.90,96.40,472.75,3
10763,4.90,95.60,468.82,3
10775,4.90,95.60,468.82,3
10788,4.91,95.80,470.19,3
10800,4.90,96.10,471.27,3
10812,4.90,95.90,470.29,3
10825,4.91,95.80,470.19,3
10837,4.90,96.40,472.75,3
10849,4.90,95.80,469.80,3
10862,4.91,95.50,468.71,3
10874,4.90,95.60,468.82,3
10886,4.90,97.20,476.67,3
10899,4.91,96.60,474.11,3
10911,4.90,95.50,468.33,3
10923,4.90,95.60,468.82,3
10936,4.90,95.90,470.29,3
10948,4.90,96.20,471.76,3
10960,4.91,95.70,469.70,3
10973,4.90,95.70,468.93,3
10985,4.90,95.50,468.33,3
10997,4.90,96.10,471.27,3
11010,4.91,96.00,471.17,3
11022,4.90,96.10,471.27,3
11034,4.90,96.00,470.78,3
11047,4.90,95.70,469.31,3
11059,4.90,96.10,471.27,3
11071,4.90,96.10,471.27,3
11084,4.90,96.20,471.76,3
11096,4.90,95.70,469.31,3
11108,4.90,95.70,469.31,3
11121,4.90,96.10,471.27,3
11133,4.90,96.10,471.27,3
11145,4.90,96.90,475.20,3
11158,4.90,95.70,469.31,3
11170,4.91,95.50,468.71,3
11182,4.91,95.60,469.20,3
11195,4.90,96.70,474.22,3
11207,4.90,95.90,470.29,3
11219,4.90,95.90,470.29,3
11232,4.90,95.90,470.29,3
11244,4.90,96.20,471.76,3
11256,4.90,98.10,481.08,3
11269,4.90,96.10,471.27,3
11281,4.91,93.50,459.27,3
11293,4.91,95.80,470.19,3
11306,4.90,96.50,473.24,3
11318,4.90,96.50,473.24,3
11330,4.90,95.70,469.31,3
11343,4.91,95.70,469.70,3
11355,4.90,95.80,469.80,3
11367,4.90,96.40,472.75,3
11380,4.90,95.50,468.33,3
11392,4.90,95.70,469.31,3
11404,4.90,96.00,470.78,3
11417,4.90,95.50,468.33,3
11429,4.91,95.70,469.70,3
11441,4.90,96.00,470.78,3
11454,4.90,96.80,474.32,3
11466,4.90,96.90,474.81,3
11478,4.91,95.90,470.68,3
11491,4.91,96.00,471.17,3
11503,4.90,95.50,468.33,3
11515,4.91,95.60,469.20,3
11528,4.91,95.60,469.20,3
11540,4.91,96.00,471.17,3
11552,4.91,95.80,470.19,3
11565,4.90,96.80,474.32,3
11577,4.91,95.80,470.19,3
11589,4.90,97.10,475.79,3
11602,4.90,95.90,469.91,3
11614,4.90,95.90,469.91,3
11626,4.91,98.20,481.97,3
11638,4.91,96.00,471.17,3
11651,4.90,95.60,468.82,3
11663,4.90,95.60,468.82,3
11675,4.91,95.90,470.68,3
11688,4.90,95.70,469.31,3
11700,4.90,95.90,470.29,3
11712,4.90,95.80,469.42,3
11725,4.90,96.20,471.76,3
11737,4.90,95.80,469.80,3
11749,4.90,95.90,470.29,3
11762,4.90,96.30,471.87,3
11774,4.90,96.10,470.89,3
11786,4.91,96.20,472.15,3
11799,4.90,95.90,470.29,3
11811,4.90,96.40,472.36,3
11823,4.91,96.30,472.64,3
11836,4.91,96.00,471.17,3
11848,4.90,95.50,468.33,3
11860,4.90,96.80,474.71,3
11873,4.90,97.30,476.77,3
11885,4.90,96.10,471.27,3
11897,4.90,95.90,470.29,3
11910,4.90,97.10,476.18,3
11922,4.90,96.30,472.26,3
11934,4.90,96.10,471.27,3
11947,4.90,95.40,467.84,3
11959,4.91,95.50,468.71,3
11971,4.90,96.00,470.78,3
11984,4.90,95.90,470.29,3
11996,4.90,96.10,471.27,3
12008,4.90,95.90,470.29,3
12021,4.90,95.80,469.80,3
12033,4.90,95.90,470.29,3
12045,4.90,95.10,466.37,3
12058,4.90,95.90,470.29,3
12070,4.90,96.20,471.76,3
12082,4.90,97.00,475.69,3
12095,4.90,96.30,472.26,3
12107,4.91,95.70,469.70,3
12119,4.90,96.20,471.76,3
12132,4.90,96.90,475.20,3
12144,4.90,95.70,469.31,3
12156,4.90,95.90,470.29,3
12169,4.90,96.90,474.81,3
12181,4.90,95.80,469.80,3
12193,4.90,95.40,467.84,3
12206,4.90,96.50,472.46,3
12218,4.90,97.30,477.16,3
12230,4.90,96.10,470.89,3
12243,4.90,95.50,468.33,3
12255,4.90,96.00,470.78,3
12267,4.90,95.90,470.29,3
12280,4.90,96.00,470.78,3
