Time(ms),Voltage(V),Current(mA),Power(mW),Mode
36536,4.96,86.90,430.68,7
36548,4.96,86.30,428.05,7
36561,4.96,87.00,431.52,7
36573,4.96,90.00,446.04,7
36585,4.96,87.10,431.67,7
36598,4.96,86.70,430.03,7
36610,4.96,86.60,429.54,7
36622,4.96,87.50,433.65,7
36635,4.96,87.90,435.63,7
36647,4.96,86.50,429.04,7
36659,4.96,86.50,429.04,7
36672,4.96,86.50,428.69,7
36684,4.96,86.30,428.05,7
36696,4.96,87.30,432.66,7
36709,4.96,86.40,428.54,7
36721,4.96,86.30,427.70,7
36733,4.96,87.70,434.99,7
36746,4.96,86.50,429.04,7
36758,4.96,87.20,432.16,7
36770,4.96,86.50,429.04,7
36783,4.96,87.30,433.01,7
36795,4.96,86.70,429.69,7
36807,4.96,86.70,429.69,7
36820,4.95,86.90,430.33,7
36832,4.96,87.00,431.17,7
36844,4.96,86.70,429.69,7
36857,4.96,87.30,432.66,7
36869,4.96,86.90,430.68,7
36881,4.96,87.40,433.15,7
36894,4.96,86.60,429.19,7
36906,4.96,87.20,432.16,7
36918,4.96,87.00,431.17,7
36931,4.96,86.50,428.69,7
36943,4.96,84.60,419.28,7
36955,4.96,86.60,429.19,7
36968,4.96,87.60,434.15,7
36980,4.96,87.80,435.49,7
36992,4.96,86.10,427.06,7
37005,4.96,87.30,432.66,7
37017,4.96,87.90,435.63,7
37029,4.96,87.20,432.16,7
37042,4.96,86.40,428.54,7
37054,4.96,87.10,431.67,7
37066,4.96,87.70,434.64,7
37079,4.96,86.70,430.03,7
37091,4.96,86.60,429.19,7
37103,4.96,86.10,427.06,7
37116,4.96,86.30,428.05,7
37128,4.96,87.70,434.64,7
37140,4.96,86.20,427.55,7
37153,4.96,87.00,431.52,7
37165,4.96,87.00,431.17,7
37177,4.96,86.60,429.19,7
37190,4.95,87.60,433.80,7
37202,4.96,87.00,431.17,7
37214,4.96,87.80,435.14,7
37227,4.96,86.40,428.54,7
37239,4.96,86.20,427.55,7
37251,4.96,86.80,430.18,7
37264,4.96,86.60,429.19,7
37276,4.96,87.60,434.15,7
37288,4.96,86.70,429.69,7
37301,4.96,86.40,428.20,7
37313,4.96,86.50,429.04,7
37325,4.96,87.80,435.49,7
37338,4.96,86.50,428.69,7
37350,4.96,87.50,434.00,7
37362,4.96,86.60,429.54,7
37375,4.96,86.60,429.54,7
37387,4.96,86.30,427.70,7
37399,4.96,86.50,428.69,7
37412,4.96,86.70,430.03,7
37424,4.96,86.40,428.20,7
37436,4.96,86.30,428.05,7
37449,4.96,86.50,429.04,7
37461,4.96,87.70,434.64,7
37473,4.96,86.50,428.69,7
37486,4.96,86.70,429.69,7
37498,4.96,86.40,428.54,7
37511,4.96,86.60,429.19,7
37523,4.96,88.30,437.97,7
37535,4.96,86.50,429.04,7
37547,4.96,86.10,427.06,7
37560,4.96,87.50,433.65,7
37572,4.96,86.40,428.89,7
37585,4.96,87.30,433.01,7
37597,4.96,87.50,434.00,7
37609,4.96,86.70,429.69,7
37621,4.95,86.90,430.33,7
37634,4.95,86.90,430.33,7
37646,4.96,87.50,434.00,7
37658,4.96,87.60,434.15,7
37671,4.96,87.10,432.02,7
37683,4.96,87.40,433.15,7
37695,4.96,87.00,431.52,7
37708,4.96,86.40,428.54,7
37720,4.96,87.40,433.15,7
37732,4.96,87.40,433.15,7
37745,4.96,86.60,429.54,7
37757,4.96,86.10,427.06,7
37769,4.96,86.30,427.70,7
37782,4.96,87.10,431.67,7
37794,4.96,86.80,430.18,7
37806,4.96,86.50,428.69,7
37819,4.96,86.60,429.19,7
37831,4.96,86.40,428.20,7
37844,4.96,87.00,431.17,7
37856,4.96,86.60,429.19,7
37868,4.96,87.10,431.67,7
37881,4.96,87.40,433.50,7
37893,4.96,86.80,430.53,7
37905,4.96,86.40,428.54,7
37918,4.96,86.30,428.05,7
37930,4.96,87.80,435.14,7
37942,4.96,87.00,431.52,7
37955,4.96,86.60,429.54,7
37967,4.96,87.10,432.02,7
37979,4.96,87.20,432.16,7
37992,4.96,86.40,428.54,7
38004,4.96,87.30,432.66,7
38016,4.96,86.60,429.19,7
38029,4.96,87.60,434.15,7
38041,4.96,87.50,434.00,7
38053,4.96,86.50,429.04,7
38065,4.96,86.50,429.39,7
38078,4.96,86.30,427.70,7
38090,4.96,87.20,432.51,7
38103,4.96,87.30,433.01,7
38115,4.96,86.50,428.69,7
38127,4.96,87.00,431.17,7
38140,4.96,86.40,428.20,7
38152,4.96,86.80,430.18,7
38164,4.96,86.20,427.55,7
38177,4.96,86.40,428.54,7
38189,4.96,87.50,433.65,7
38201,4.96,86.90,430.68,7
38214,4.96,87.40,433.15,7
38226,4.96,86.70,430.03,7
38238,4.96,87.60,434.15,7
38251,4.96,86.40,428.54,7
38263,4.96,87.20,432.51,7
38275,4.96,86.40,428.54,7
38288,4.96,86.60,429.54,7
38300,4.96,86.50,428.69,7
38312,4.96,88.30,437.61,7
38325,4.96,86.20,427.55,7
38337,4.96,86.40,428.54,7
38349,4.96,86.00,426.22,7
38362,4.96,87.90,435.63,7
38374,4.96,86.90,431.02,7
38386,4.96,86.40,428.20,7
38399,4.96,86.60,429.19,7
38411,4.96,86.20,427.21,7
38423,4.96,86.10,426.71,7
38436,4.96,86.60,429.54,7
38448,4.96,86.50,429.04,7
38460,4.96,86.50,428.69,7
38473,4.96,87.30,433.01,7
38485,4.96,86.60,429.19,7
38497,4.96,86.60,429.19,7
38510,4.96,86.60,429.19,7
38522,4.95,86.70,429.34,7
38534,4.96,86.30,428.05,7
38547,4.96,87.00,431.17,7
38559,4.96,86.30,427.70,7
38571,4.96,86.50,429.04,7
38584,4.96,86.50,428.69,7
38596,4.96,86.50,428.69,7
38608,4.96,86.70,429.69,7
38621,4.96,87.90,435.63,7
38633,4.96,87.00,431.52,7
38645,4.96,86.50,429.04,7
38658,4.96,86.20,427.55,7
38670,4.96,86.50,428.69,7
38682,4.96,88.20,437.47,7
38695,4.96,86.50,428.69,7
38707,4.96,86.10,427.06,7
38719,4.96,86.50,429.04,7
38732,4.96,86.50,428.69,7
38744,4.96,87.40,433.15,7
38756,4.96,86.70,429.69,7
38769,4.96,87.20,432.16,7
38781,4.96,87.90,435.63,7
38793,4.95,87.80,434.79,7
38806,4.96,86.40,428.20,7
38818,4.96,88.00,436.13,7
38830,4.96,86.40,428.20,7
38843,4.96,87.20,432.51,7
38855,4.96,86.50,428.69,7
38867,4.96,86.70,430.03,7
38880,4.96,87.10,431.67,7
38892,4.96,87.00,431.52,7
38904,4.96,87.10,432.02,7
38917,4.96,87.70,434.64,7
38929,4.96,86.50,428.69,7
38941,4.96,86.60,429.54,7
38954,4.96,87.80,435.14,7
38966,4.96,86.40,428.54,7
38978,4.96,86.60,429.19,7
38991,4.96,87.80,435.14,7
39003,4.96,87.80,435.14,7
39015,4.96,86.50,429.04,7
39028,4.96,87.00,431.17,7
39040,4.96,86.60,429.19,7
39052,4.95,87.70,434.29,7
39065,4.96,87.40,433.15,7
39077,4.96,86.50,428.69,7
39089,4.96,86.60,429.54,7
39102,4.96,87.20,432.16,7
39114,4.96,86.20,427.55,7
39126,4.96,86.50,429.04,7
39139,4.96,86.50,429.04,7
39151,4.96,87.20,432.51,7
39163,4.96,86.70,429.69,7
39176,4.96,87.50,433.65,7
39188,4.96,86.30,428.05,7
39200,4.96,86.70,429.69,7
39213,4.96,87.20,432.51,7
39225,4.96,86.40,428.20,7
39237,4.96,86.40,428.54,7
39250,4.96,86.30,428.05,7
39262,4.96,88.60,439.10,7
39274,4.96,86.30,427.70,7
39287,4.96,86.50,428.69,7
39299,4.96,86.70,429.69,7
39312,4.96,86.40,428.20,7
39324,4.96,86.80,430.18,7
39336,4.95,87.00,430.82,7
39349,4.96,86.70,429.69,7
39361,4.96,86.60,429.19,7
39373,4.96,87.90,435.63,7
39386,4.96,87.60,434.15,7
39398,4.96,86.60,429.19,7
39410,4.96,86.10,427.06,7
39423,4.96,86.90,431.02,7
39435,4.96,86.40,428.54,7
39447,4.96,86.60,429.54,7
39460,4.96,86.30,428.05,7
39472,4.96,87.10,431.67,7
39484,4.96,86.50,428.69,7
39497,4.96,86.40,428.54,7
39509,4.96,86.60,429.54,7
39521,4.96,87.30,433.01,7
39534,4.96,90.00,446.04,7
39546,4.96,87.10,431.67,7
39558,4.95,86.20,426.86,7
39571,4.96,87.30,432.66,7
39583,4.96,86.70,429.69,7
39595,4.96,86.60,429.19,7
39608,4.96,86.60,429.54,7
39620,4.96,86.40,428.20,7
39632,4.96,87.20,432.51,7
39645,4.96,86.40,428.20,7
39657,4.96,86.30,427.70,7
39669,4.96,86.90,430.68,7
39682,4.95,87.20,431.81,7
39694,4.95,87.40,432.80,7
39706,4.97,83.50,414.83,7
39719,4.96,86.50,428.69,7
39731,4.96,86.40,428.20,7
39743,4.96,86.30,427.70,7
39756,4.96,86.20,427.21,7
39768,4.96,87.00,431.17,7
39780,4.95,89.00,440.73,7
39794,4.96,87.60,434.50,7
39806,4.96,86.50,428.69,7
39819,4.95,86.40,427.85,7
39831,4.96,86.60,429.19,7
39843,4.96,86.20,427.55,7
39856,4.96,86.40,428.54,7
39868,4.96,89.00,441.44,7
39880,4.95,89.60,443.34,7
39893,4.96,86.70,429.69,7
39905,4.96,86.60,429.19,7
39917,4.96,86.60,429.19,7
39930,4.95,89.80,444.33,7
39942,4.96,86.20,427.21,7
39954,4.96,87.40,433.15,7
39967,4.96,86.40,428.54,7
39979,4.95,88.10,436.27,7
39991,4.96,86.50,429.04,7
40004,4.96,87.50,433.65,7
40016,4.96,86.60,429.19,7
40028,4.96,87.40,433.15,7
40041,4.96,86.50,428.69,7
40053,4.95,87.40,432.80,7
40065,4.96,86.50,428.69,7
40078,4.96,86.80,430.18,7
40090,4.96,87.60,434.15,7
40102,4.96,86.60,429.19,7
40115,4.96,87.70,434.64,7
40127,4.96,86.90,431.02,7
40139,4.96,86.30,427.70,7
40152,4.96,86.70,429.69,7
40164,4.96,86.40,428.54,7
40176,4.96,86.80,430.18,7
40189,4.96,86.70,429.69,7
40201,4.96,87.60,434.50,7
40213,4.96,86.60,429.19,7
40226,4.96,86.30,428.05,7
40238,4.96,87.10,431.67,7
40250,4.96,86.40,428.54,7
40263,4.96,90.50,448.52,7
40275,4.96,86.10,426.71,7
40287,4.96,87.40,433.15,7
40300,4.96,86.60,429.19,7
40312,4.96,86.40,428.54,7
40324,4.96,86.60,429.19,7
40337,4.96,86.40,428.20,7
40349,4.96,86.60,429.54,7
40361,4.96,87.50,433.65,7
40374,4.96,86.20,427.21,7
40386,4.96,87.00,431.17,7
40399,4.96,86.50,429.04,7
40411,4.96,87.30,432.66,7
40423,4.96,87.40,433.15,7
40435,4.96,86.50,428.69,7
40448,4.96,87.10,431.67,7
40460,4.96,86.50,428.69,7
40473,4.95,89.10,441.22,7
40485,4.96,87.60,434.15,7
40497,4.96,86.40,428.54,7
40510,4.96,86.40,428.54,7
40522,4.96,86.90,431.02,7
40534,4.96,86.80,430.53,7
40547,4.96,87.40,433.15,7
40559,4.96,87.30,433.01,7
40571,4.96,86.90,430.68,7
40584,4.96,87.30,432.66,7
40596,4.96,86.50,428.69,7
40608,4.96,87.60,434.15,7
40621,4.96,86.30,428.05,7
40633,4.96,87.00,431.17,7
40645,4.96,88.10,436.98,7
40658,4.96,86.60,429.19,7
40670,4.96,86.50,428.69,7
40682,4.96,86.50,429.39,7
40695,4.96,86.20,427.21,7
40707,4.96,86.60,429.54,7
40719,4.96,86.40,428.20,7
40732,4.95,87.50,433.30,7
40744,4.96,88.00,436.13,7
40756,4.96,86.40,428.20,7
40769,4.96,87.60,434.15,7
40781,4.96,87.40,433.50,7
40793,4.96,86.50,428.69,7
40806,4.96,87.20,432.16,7
40818,4.96,87.40,433.50,7
40830,4.96,86.60,429.19,7
40843,4.96,87.40,433.50,7
40855,4.96,86.50,429.04,7
40867,4.96,86.30,427.70,7
40880,4.96,86.50,428.69,7
40892,4.96,88.60,439.10,7
40904,4.96,86.30,427.70,7
40917,4.96,87.70,434.64,7
40929,4.96,87.20,432.51,7
40941,4.96,86.50,429.04,7
40954,4.96,87.60,434.15,7
40966,4.96,86.00,426.22,7
40978,4.96,87.20,432.16,7
40991,4.96,86.40,428.54,7
41003,4.96,87.70,434.64,7
41015,4.96,86.50,428.69,7
41028,4.96,86.50,429.04,7
41040,4.96,86.50,429.04,7
41052,4.96,87.80,435.14,7
41065,4.96,86.70,430.03,7
41077,4.96,87.20,432.16,7
41089,4.96,86.30,428.05,7
41102,4.96,86.40,428.54,7
41114,4.96,87.50,433.65,7
41126,4.96,87.70,434.64,7
41139,4.96,86.40,428.54,7
41151,4.96,86.50,429.04,7
41163,4.96,90.60,449.01,7
41176,4.96,86.30,427.70,7
41188,4.96,86.20,427.55,7
41200,4.95,86.70,428.99,7
41213,4.96,87.20,432.16,7
41225,4.96,86.60,429.19,7
41238,4.96,86.40,428.20,7
41250,4.95,87.40,432.80,7
41262,4.96,87.70,434.64,7
41275,4.96,87.00,431.17,7
41287,4.96,87.40,433.15,7
41299,4.96,86.40,428.20,7
41312,4.96,87.20,432.16,7
41324,4.96,86.60,429.19,7
41336,4.96,86.70,429.69,7
41349,4.96,86.40,428.54,7
41361,4.96,86.70,430.03,7
41373,4.96,90.00,446.04,7
41386,4.95,86.30,427.36,7
41398,4.96,86.40,428.20,7
41410,4.96,86.40,428.20,7
41423,4.96,87.00,431.17,7
41435,4.95,87.30,432.31,7
41447,4.96,87.60,434.15,7
41460,4.96,86.20,427.21,7
41472,4.96,86.30,428.05,7
41484,4.96,87.20,432.16,7
41497,4.96,86.50,428.69,7
41509,4.96,86.20,427.55,7
41521,4.96,87.50,433.65,7
41534,4.96,86.50,428.69,7
41546,4.96,87.00,431.17,7
41558,4.96,86.70,429.69,7
41571,4.96,86.60,429.19,7
41583,4.96,86.80,430.18,7
41595,4.96,86.40,428.20,7
41608,4.96,86.40,428.20,7
41620,4.96,87.30,432.66,7
41633,4.96,87.10,431.67,7
41645,4.96,86.60,429.19,7
41657,4.95,88.30,437.26,7
41670,4.95,87.60,433.80,7
41682,4.96,86.60,429.19,7
41694,4.96,87.10,431.67,7
41707,4.96,86.70,429.69,7
41719,4.96,88.00,436.48,7
41731,4.96,86.50,428.69,7
41744,4.96,86.70,430.03,7
41756,4.96,87.50,433.65,7
41768,4.96,86.60,429.19,7
41781,4.96,86.20,427.55,7
41793,4.96,87.40,433.15,7
41805,4.96,87.00,431.52,7
41818,4.96,87.60,434.15,7
41830,4.96,87.60,434.15,7
41842,4.96,86.80,430.18,7
41855,4.96,86.30,428.05,7
41867,4.96,86.60,429.19,7
41879,4.96,86.60,429.19,7
41892,4.96,86.40,428.20,7
41904,4.96,86.50,429.04,7
41916,4.96,86.60,429.19,7
41929,4.96,86.70,429.69,7
41941,4.96,87.20,432.16,7
41953,4.96,86.40,428.54,7
41966,4.96,87.00,431.17,7
41978,4.95,87.70,434.29,7
41990,4.96,86.40,428.54,7
42003,4.96,87.90,435.63,7
42015,4.96,86.40,428.20,7
42027,4.96,87.90,435.63,7
42040,4.96,86.40,428.20,7
42052,4.96,86.60,429.19,7
42064,4.96,86.50,428.69,7
42077,4.96,86.60,429.19,7
42089,4.95,86.70,429.34,7
42101,4.96,87.90,435.63,7
42114,4.96,86.40,428.20,7
42126,4.96,86.60,429.19,7
42138,4.96,86.60,429.19,7
42151,4.96,87.40,433.15,7
42163,4.96,87.40,433.50,7
42175,4.96,86.20,427.55,7
42188,4.96,86.30,427.70,7
42200,4.96,87.00,431.17,7
42212,4.95,89.70,443.84,7
42225,4.96,86.50,428.69,7
42237,4.96,86.90,430.68,7
42250,4.96,87.10,431.67,7
42262,4.96,86.40,428.54,7
42274,4.96,86.60,429.54,7
42287,4.95,87.10,431.32,7
42299,4.96,86.20,427.21,7
42311,4.96,87.30,433.01,7
42324,4.96,86.50,429.04,7
42336,4.95,87.50,433.30,7
42348,4.96,87.10,432.02,7
42361,4.96,86.30,427.70,7
42373,4.96,87.10,431.67,7
42385,4.96,86.40,428.20,7
42398,4.96,86.60,429.19,7
42410,4.96,86.60,429.19,7
42422,4.96,86.80,430.18,7
42435,4.96,86.70,430.03,7
42447,4.96,86.50,429.04,7
42459,4.96,87.40,433.15,7
42472,4.96,87.90,435.63,7
42484,4.96,87.50,433.65,7
42496,4.96,86.70,429.69,7
42509,4.96,86.40,428.20,7
42521,4.96,86.10,426.71,7
42533,4.96,87.20,432.16,7
42546,4.96,86.90,430.68,7
42558,4.96,86.40,428.54,7
42570,4.96,86.40,428.54,7
42583,4.96,87.30,432.66,7
42595,4.96,86.80,430.18,7
42607,4.96,86.90,430.68,7
42620,4.96,86.40,428.20,7
42632,4.96,86.60,429.19,7
42644,4.96,86.60,429.19,7
42657,4.96,86.50,428.69,7
42669,4.95,89.90,444.83,7
42681,4.96,86.70,429.69,7
42694,4.96,87.60,434.15,7
42706,4.96,86.50,429.04,7
42718,4.96,86.60,429.19,7
42731,4.96,87.20,432.16,7
42743,4.95,87.20,431.81,7
42755,4.96,86.70,429.69,7
42768,4.96,86.40,428.20,7
42780,4.96,86.50,428.69,7
42792,4.96,87.00,431.17,7
42805,4.96,86.10,427.06,7
42817,4.96,86.30,428.05,7
42829,4.96,86.50,428.69,7
42842,4.96,87.20,432.16,7
42854,4.96,87.30,432.66,7
42866,4.96,86.20,427.21,7
42879,4.96,87.20,432.16,7
42891,4.96,86.20,427.55,7
42904,4.96,86.60,429.19,7
42916,4.96,87.30,432.66,7
42928,4.96,86.60,429.19,7
42941,4.96,87.10,432.02,7
42953,4.96,87.50,433.65,7
42965,4.96,87.50,433.65,7
42978,4.96,87.20,432.16,7
42990,4.96,86.30,427.70,7
43002,4.96,87.50,433.65,7
43015,4.96,86.50,429.04,7
43027,4.95,87.60,433.80,7
43039,4.96,86.50,428.69,7
43052,4.95,87.30,432.31,7
43064,4.96,86.60,429.54,7
43076,4.96,86.70,430.03,7
43089,4.96,86.70,430.03,7
43101,4.96,86.70,430.03,7
43114,4.96,86.60,429.54,7
43127,4.96,86.40,428.54,7
43139,4.96,86.50,429.04,7
43151,4.96,87.00,431.52,7
43164,4.96,86.90,430.68,7
43176,4.96,86.90,430.68,7
43188,4.96,83.70,415.49,7
43201,4.96,86.60,429.19,7
43213,4.96,87.50,433.65,7
43225,4.96,86.60,429.54,7
43238,4.96,86.30,427.70,7
43250,4.96,86.40,428.20,7
43262,4.96,86.90,430.68,7
43275,4.96,86.40,428.54,7
43287,4.96,86.70,429.69,7
43299,4.96,86.70,429.69,7
43312,4.96,86.60,429.19,7
43324,4.96,86.60,429.19,7
43336,4.96,86.60,429.54,7
43349,4.96,86.70,429.69,7
43361,4.96,86.60,429.19,7
43373,4.96,87.40,433.15,7
43386,4.96,86.50,428.69,7
43398,4.96,86.60,429.19,7
43410,4.96,87.60,434.15,7
43423,4.96,86.60,429.19,7
43435,4.96,86.70,430.03,7
43447,4.96,86.40,428.20,7
43460,4.95,87.80,434.79,7
43472,4.96,86.70,430.03,7
43485,4.96,87.00,431.17,7
43497,4.95,87.60,433.80,7
43509,4.96,86.60,429.19,7
43522,4.96,86.40,428.20,7
43534,4.96,87.20,432.51,7
43546,4.96,86.60,429.19,7
43559,4.96,87.60,434.15,7
43571,4.96,87.70,434.64,7
43583,4.96,86.40,428.20,7
43596,4.96,87.30,432.66,7
43608,4.95,88.40,437.76,7
43620,4.96,86.40,428.20,7
43633,4.96,86.30,428.05,7
43645,4.96,86.50,429.04,7
43657,4.96,86.60,429.54,7
43670,4.96,87.00,431.52,7
43682,4.96,87.70,434.64,7
43694,4.96,86.60,429.19,7
43707,4.96,86.50,428.69,7
43719,4.96,87.40,433.15,7
43731,4.96,86.80,430.18,7
43744,4.96,86.60,429.19,7
43756,4.96,86.30,427.70,7
43768,4.95,88.20,436.77,7
43781,4.96,86.60,429.19,7
43793,4.95,86.90,430.33,7
43805,4.96,86.20,427.21,7
43818,4.96,87.40,433.15,7
43830,4.96,86.90,430.68,7
43842,4.96,87.50,433.65,7
43855,4.95,89.10,441.22,7
43867,4.96,86.60,429.19,7
43879,4.95,86.70,429.34,7
43892,4.96,87.30,432.66,7
43904,4.96,86.40,428.20,7
43916,4.96,86.80,430.18,7
43929,4.96,86.50,428.69,7
43941,4.96,86.60,429.54,7
43953,4.96,87.80,435.14,7
43966,4.96,86.10,426.71,7
43978,4.96,86.90,430.68,7
43990,4.96,86.60,429.19,7
44003,4.96,86.50,428.69,7
44015,4.96,87.60,434.15,7
44028,4.96,86.40,428.20,7
44040,4.96,87.50,433.65,7
44052,4.96,86.90,430.68,7
44065,4.96,86.60,429.19,7
44077,4.96,87.90,435.98,7
44089,4.96,86.50,428.69,7
44102,4.96,89.40,443.07,7
44114,4.96,86.50,429.04,7
44126,4.96,86.60,429.19,7
44139,4.96,86.90,430.68,7
44151,4.96,86.60,429.19,7
44163,4.96,86.40,428.20,7
44176,4.96,86.50,429.04,7
44188,4.96,86.70,429.69,7
44200,4.96,86.80,430.18,7
44213,4.96,84.40,418.62,7
44225,4.96,86.20,427.55,7
44237,4.96,86.20,427.21,7
44250,4.96,86.60,429.19,7
44262,4.96,86.50,428.69,7
44274,4.96,86.90,430.68,7
44287,4.96,87.10,431.67,7
44299,4.96,86.60,429.19,7
44311,4.96,86.60,429.19,7
44324,4.96,86.50,428.69,7
44336,4.95,86.40,427.85,7
44348,4.96,86.50,428.69,7
44361,4.96,86.90,430.68,7
44373,4.96,86.60,429.54,7
44385,4.96,87.00,431.17,7
44398,4.96,86.90,430.68,7
44410,4.96,86.50,429.04,7
44422,4.96,85.80,425.22,7
44435,4.96,87.40,433.15,7
44447,4.96,86.60,429.54,7
44459,4.95,86.70,429.34,7
44472,4.96,86.30,427.70,7
44484,4.96,88.10,436.62,7
44496,4.96,86.50,428.69,7
44509,4.96,86.70,430.03,7
44521,4.96,86.60,429.19,7
44533,4.96,86.80,430.53,7
44546,4.96,87.30,432.66,7
44558,4.96,87.20,432.16,7
44570,4.96,86.50,428.69,7
44583,4.96,86.90,430.68,7
44595,4.95,87.60,433.80,7
44607,4.96,86.30,428.05,7
44620,4.96,87.20,432.16,7
44632,4.96,86.40,428.20,7
44644,4.96,86.80,430.18,7
44657,4.96,86.60,429.19,7
44669,4.96,86.70,429.69,7
44682,4.96,86.90,431.02,7
44694,4.96,86.60,429.19,7
44706,4.96,86.90,430.68,7
44719,4.96,87.10,431.67,7
44731,4.96,86.50,429.04,7
44743,4.96,86.70,429.69,7
44756,4.96,86.50,428.69,7
44768,4.96,87.70,434.64,7
44780,4.96,86.40,428.20,7
44793,4.96,87.70,434.64,7
44805,4.96,86.40,428.54,7
44817,4.96,86.50,428.69,7
44830,4.96,86.50,428.69,7
44842,4.96,86.30,428.05,7
44854,4.96,86.50,428.69,7
44867,4.96,86.80,430.18,7
44879,4.96,90.40,448.02,7
44891,4.96,87.20,432.16,7
44904,4.96,87.50,433.65,7
44916,4.96,87.30,432.66,7
44928,4.96,87.90,435.98,7
44941,4.96,86.70,429.69,7
44953,4.96,86.60,429.19,7
44965,4.96,86.50,429.04,7
44978,4.96,86.60,429.19,7
44990,4.96,87.00,431.17,7
45002,4.96,87.60,434.15,7
45015,4.96,86.90,430.68,7
45027,4.96,86.70,429.69,7
45039,4.96,86.50,428.69,7
45052,4.96,87.40,433.15,7
45064,4.96,86.90,431.02,7
45076,4.96,86.60,429.54,7
45089,4.96,86.60,429.54,7
45101,4.96,87.30,432.66,7
45113,4.96,86.30,428.05,7
45126,4.96,87.00,431.17,7
45138,4.96,87.20,432.16,7
45150,4.96,86.50,429.04,7
45163,4.96,86.70,429.69,7
45175,4.96,86.50,428.69,7
45187,4.96,86.40,428.20,7
45200,4.96,86.60,429.19,7
45212,4.96,86.40,428.54,7
45224,4.96,85.60,424.23,7
45237,4.96,87.60,434.15,7
45249,4.96,86.90,431.02,7
45261,4.96,86.70,430.03,7
45274,4.96,86.50,429.04,7
45286,4.95,88.60,438.39,7
45298,4.96,86.50,428.69,7
45311,4.96,88.00,436.13,7
45323,4.96,86.40,428.20,7
45335,4.96,86.70,429.69,7
45348,4.96,87.10,431.67,7
45360,4.96,86.90,430.68,7
45372,4.96,86.30,428.05,7
45385,4.95,88.90,440.23,7
45397,4.96,86.60,429.19,7
45409,4.96,87.50,433.65,7
45422,4.96,86.10,427.06,7
45434,4.96,86.50,428.69,7
45446,4.96,87.10,431.67,7
45459,4.96,87.20,432.16,7
45471,4.96,86.40,428.20,7
45484,4.95,87.00,430.82,7
45496,4.96,86.30,427.70,7
45508,4.96,87.90,435.63,7
45521,4.96,86.50,428.69,7
45533,4.96,86.40,428.20,7
45545,4.96,85.60,424.92,7
45558,4.96,86.70,429.69,7
45570,4.96,86.10,427.06,7
45582,4.96,87.30,432.66,7
45595,4.96,86.60,429.19,7
45607,4.96,87.10,431.67,7
45619,4.96,87.50,433.65,7
45632,4.96,86.50,428.69,7
45644,4.96,86.60,429.19,7
45656,4.96,87.00,431.17,7
45669,4.96,86.70,429.69,7
45681,4.96,86.60,429.19,7
45693,4.96,86.60,429.19,7
45706,4.96,86.50,428.69,7
45718,4.96,86.50,428.69,7
45730,4.95,87.50,433.30,7
45743,4.96,86.40,428.20,7
45755,4.95,88.30,437.26,7
45767,4.95,87.40,432.80,7
45780,4.96,86.50,429.04,7
45792,4.96,87.60,434.15,7
45804,4.96,86.20,427.21,7
45817,4.96,87.60,434.15,7
45829,4.96,87.90,435.63,7
45841,4.96,87.60,434.15,7
45854,4.96,86.90,430.68,7
45866,4.96,86.40,428.20,7
45878,4.96,86.60,429.19,7
45891,4.96,87.10,431.67,7
45903,4.96,86.10,426.71,7
45915,4.95,87.20,431.81,7
45928,4.95,87.30,432.31,7
45940,4.95,87.60,433.80,7
45953,4.96,87.10,431.67,7
45965,4.96,86.60,429.19,7
45977,4.96,87.20,432.51,7
45990,4.95,87.30,432.31,7
46002,4.96,86.40,428.20,7
46014,4.96,86.40,428.20,7
46027,4.96,86.60,429.54,7
46039,4.96,86.20,427.21,7
46051,4.96,86.60,429.19,7
46064,4.95,88.60,438.39,7
46076,4.96,87.20,432.16,7
46088,4.96,86.30,427.70,7
46101,4.96,86.70,429.69,7
46113,4.96,86.90,430.68,7
46125,4.95,87.10,430.97,7
46138,4.96,88.30,437.97,7
46150,4.96,86.40,428.20,7
46162,4.96,86.70,429.69,7
46175,4.96,87.10,431.67,7
46187,4.96,86.60,429.19,7
46199,4.96,86.50,428.69,7
46212,4.96,86.40,428.54,7
46224,4.96,86.50,428.69,7
46236,4.96,87.20,432.16,7
46249,4.96,86.70,429.69,7
46261,4.95,87.40,432.80,7
46273,4.96,86.50,428.69,7
46286,4.95,89.00,440.73,7
46298,4.96,86.70,429.69,7
46310,4.96,87.20,432.16,7
46323,4.96,86.50,428.69,7
46335,4.96,87.50,433.65,7
46348,4.96,86.50,428.69,7
46360,4.96,87.00,431.17,7
46372,4.96,86.50,428.69,7
46385,4.96,86.70,429.69,7
46397,4.96,86.40,428.20,7
46409,4.96,86.60,429.19,7
46423,4.96,86.60,429.19,7
46435,4.96,86.60,429.54,7
46447,4.96,86.40,428.20,7
46460,4.96,87.20,432.16,7
46472,4.96,86.90,430.68,7
46484,4.96,86.90,430.68,7
46497,4.96,87.00,431.17,7
46509,4.96,86.70,429.69,7
46521,4.96,86.20,427.21,7
46534,4.95,87.80,434.79,7
46546,4.96,87.80,435.49,7
46558,4.96,86.60,429.54,7
46571,4.96,86.90,430.68,7
46583,4.96,86.90,430.68,7
46595,4.96,86.70,429.69,7
46608,4.96,86.50,428.69,7
46620,4.96,86.50,428.69,7
46633,4.96,87.00,431.17,7
46645,4.96,87.10,431.67,7
46657,4.96,87.30,432.66,7
